%Latitude	Longitude	Elevation (m)	WMO Station #	Weighted Annual d2H (‰)	Weighted Annual d18O (‰)	Weighted Annual d-excess (‰)	Weighted Monthly d2H (‰)	Weighted Monthly d18O (‰)	Weighted Monthly d-excess (‰)
9.41	-85.06	160.00	7876002	-999.99	-999.99	-999.99	-999.99	-999.99	-999.99
9.41	-85.06	160.00	7876002	-999.99	-999.99	-999.99	-999.99	-999.99	-999.99
9.41	-85.06	160.00	7876002	-999.99	-999.99	-999.99	-999.99	-999.99	-999.99
9.41	-85.06	160.00	7876002	-999.99	-999.99	-999.99	-2.60	-1.95	13.00
9.41	-85.06	160.00	7876002	-999.99	-999.99	-999.99	-49.20	-7.39	9.92
9.41	-85.06	160.00	7876002	-999.99	-999.99	-999.99	-48.70	-7.30	9.70
9.41	-85.06	160.00	7876002	-999.99	-999.99	-999.99	-46.20	-7.07	10.36
9.41	-85.06	160.00	7876002	-999.99	-999.99	-999.99	-37.00	-5.99	10.92
9.41	-85.06	160.00	7876002	-999.99	-999.99	-999.99	-51.90	-7.98	11.94
9.41	-85.06	160.00	7876002	-999.99	-999.99	-999.99	-49.00	-7.37	9.96
9.41	-85.06	160.00	7876002	-999.99	-999.99	-999.99	-999.99	-999.99	-999.99
9.41	-85.06	160.00	7876002	-999.99	-999.99	-999.99	-46.80	-7.22	10.96
6.54	79.52	7.00	4346600	-17.76	-3.42	9.59	-999.99	-999.99	-999.99
6.54	79.52	7.00	4346600	-17.76	-3.42	9.59	-10.00	-3.00	14.00
6.54	79.52	7.00	4346600	-17.76	-3.42	9.59	-3.43	-1.90	11.75
6.54	79.52	7.00	4346600	-17.76	-3.42	9.59	-14.35	-3.70	15.26
6.54	79.52	7.00	4346600	-17.76	-3.42	9.59	-10.39	-2.76	11.66
6.54	79.52	7.00	4346600	-17.76	-3.42	9.59	-11.92	-2.79	10.39
6.54	79.52	7.00	4346600	-17.76	-3.42	9.59	-4.59	-1.45	7.04
6.54	79.52	7.00	4346600	-17.76	-3.42	9.59	-8.86	-2.13	8.15
6.54	79.52	7.00	4346600	-17.76	-3.42	9.59	-21.27	-3.53	6.96
6.54	79.52	7.00	4346600	-17.76	-3.42	9.59	-21.23	-3.70	8.36
6.54	79.52	7.00	4346600	-17.76	-3.42	9.59	-24.06	-3.91	7.23
6.54	79.52	7.00	4346600	-17.76	-3.42	9.59	-34.44	-5.10	6.37
-36.46	-73.03	11.00	8568200	-23.02	-3.58	5.62	-999.99	-999.99	-999.99
-36.46	-73.03	11.00	8568200	-23.02	-3.58	5.62	-999.99	-999.99	-999.99
-36.46	-73.03	11.00	8568200	-23.02	-3.58	5.62	-19.00	-3.18	6.46
-36.46	-73.03	11.00	8568200	-23.02	-3.58	5.62	-13.64	-2.05	2.80
-36.46	-73.03	11.00	8568200	-23.02	-3.58	5.62	-24.72	-4.82	13.86
-36.46	-73.03	11.00	8568200	-23.02	-3.58	5.62	-16.00	-2.80	6.40
-36.46	-73.03	11.00	8568200	-23.02	-3.58	5.62	-36.83	-5.93	10.64
-36.46	-73.03	11.00	8568200	-23.02	-3.58	5.62	-18.47	-3.09	6.28
-36.46	-73.03	11.00	8568200	-23.02	-3.58	5.62	-36.00	-3.80	-5.60
-36.46	-73.03	11.00	8568200	-23.02	-3.58	5.62	-16.15	-2.04	0.17
-36.46	-73.03	11.00	8568200	-23.02	-3.58	5.62	-999.99	-999.99	-999.99
-36.46	-73.03	11.00	8568200	-23.02	-3.58	5.62	-14.92	-1.89	0.22
-27.47	-58.83	55.00	8716600	-46.36	-7.44	13.17	-80.00	-11.50	12.00
-27.47	-58.83	55.00	8716600	-46.36	-7.44	13.17	-36.95	-6.05	11.43
-27.47	-58.83	55.00	8716600	-46.36	-7.44	13.17	-75.52	-11.44	16.01
-27.47	-58.83	55.00	8716600	-46.36	-7.44	13.17	-42.81	-7.26	15.31
-27.47	-58.83	55.00	8716600	-46.36	-7.44	13.17	-37.08	-6.51	14.98
-27.47	-58.83	55.00	8716600	-46.36	-7.44	13.17	-16.33	-3.58	12.33
-27.47	-58.83	55.00	8716600	-46.36	-7.44	13.17	-8.09	-2.77	13.96
-27.47	-58.83	55.00	8716600	-46.36	-7.44	13.17	-999.99	-1.70	-999.99
-27.47	-58.83	55.00	8716600	-46.36	-7.44	13.17	-11.09	-2.82	11.47
-27.47	-58.83	55.00	8716600	-46.36	-7.44	13.17	-26.05	-4.61	10.81
-27.47	-58.83	55.00	8716600	-46.36	-7.44	13.17	-34.15	-5.69	11.38
-27.47	-58.83	55.00	8716600	-46.36	-7.44	13.17	-54.68	-8.14	10.47
40.37	-81.80	344.00	7252101	-46.56	-7.41	12.55	-79.45	-11.73	14.43
40.37	-81.80	344.00	7252101	-46.56	-7.41	12.55	-73.95	-10.90	13.24
40.37	-81.80	344.00	7252101	-46.56	-7.41	12.55	-53.61	-8.54	14.67
40.37	-81.80	344.00	7252101	-46.56	-7.41	12.55	-41.36	-6.44	10.17
40.37	-81.80	344.00	7252101	-46.56	-7.41	12.55	-36.17	-5.83	10.50
40.37	-81.80	344.00	7252101	-46.56	-7.41	12.55	-23.20	-4.38	11.80
40.37	-81.80	344.00	7252101	-46.56	-7.41	12.55	-35.27	-5.73	10.59
40.37	-81.80	344.00	7252101	-46.56	-7.41	12.55	-29.11	-4.45	6.51
40.37	-81.80	344.00	7252101	-46.56	-7.41	12.55	-41.04	-6.86	9.51
40.37	-81.80	344.00	7252101	-46.56	-7.41	12.55	-37.05	-6.39	14.08
40.37	-81.80	344.00	7252101	-46.56	-7.41	12.55	-55.77	-9.66	21.51
40.37	-81.80	344.00	7252101	-46.56	-7.41	12.55	-72.36	-10.76	13.74
-45.35	-72.07	310.00	8586400	-86.93	-11.96	8.73	-82.74	-12.05	13.69
-45.35	-72.07	310.00	8586400	-86.93	-11.96	8.73	-75.27	-11.26	14.78
-45.35	-72.07	310.00	8586400	-86.93	-11.96	8.73	-85.21	-12.67	16.13
-45.35	-72.07	310.00	8586400	-86.93	-11.96	8.73	-81.05	-11.05	7.31
-45.35	-72.07	310.00	8586400	-86.93	-11.96	8.73	-94.30	-14.14	18.80
-45.35	-72.07	310.00	8586400	-86.93	-11.96	8.73	-95.16	-14.10	17.64
-45.35	-72.07	310.00	8586400	-86.93	-11.96	8.73	-89.10	-12.83	13.51
-45.35	-72.07	310.00	8586400	-86.93	-11.96	8.73	-97.39	-13.76	12.73
-45.35	-72.07	310.00	8586400	-86.93	-11.96	8.73	-98.31	-13.80	12.12
-45.35	-72.07	310.00	8586400	-86.93	-11.96	8.73	-86.04	-12.36	12.82
-45.35	-72.07	310.00	8586400	-86.93	-11.96	8.73	-82.84	-11.88	12.18
-45.35	-72.07	310.00	8586400	-86.93	-11.96	8.73	-74.86	-10.99	13.07
-2.53	-78.59	2510.00	8423900	-74.63	-10.64	10.51	-26.68	-4.75	11.28
-2.53	-78.59	2510.00	8423900	-74.63	-10.64	10.51	-92.02	-12.72	9.76
-2.53	-78.59	2510.00	8423900	-74.63	-10.64	10.51	-108.70	-15.04	11.62
-2.53	-78.59	2510.00	8423900	-74.63	-10.64	10.51	-112.88	-15.37	10.05
-2.53	-78.59	2510.00	8423900	-74.63	-10.64	10.51	-73.98	-10.28	8.25
-2.53	-78.59	2510.00	8423900	-74.63	-10.64	10.51	-48.93	-7.11	7.97
-2.53	-78.59	2510.00	8423900	-74.63	-10.64	10.51	-48.29	-7.04	8.01
-2.53	-78.59	2510.00	8423900	-74.63	-10.64	10.51	-34.64	-5.16	6.61
-2.53	-78.59	2510.00	8423900	-74.63	-10.64	10.51	-22.49	-4.81	15.96
-2.53	-78.59	2510.00	8423900	-74.63	-10.64	10.51	-34.63	-6.07	13.90
-2.53	-78.59	2510.00	8423900	-74.63	-10.64	10.51	-90.87	-12.38	8.15
-2.53	-78.59	2510.00	8423900	-74.63	-10.64	10.51	-67.09	-9.65	10.12
-15.60	-56.10	165.00	8336100	-33.24	-5.25	10.15	-41.39	-5.91	9.66
-15.60	-56.10	165.00	8336100	-33.24	-5.25	10.15	-49.72	-7.19	9.29
-15.60	-56.10	165.00	8336100	-33.24	-5.25	10.15	-46.10	-6.92	8.69
-15.60	-56.10	165.00	8336100	-33.24	-5.25	10.15	-43.49	-6.72	10.26
-15.60	-56.10	165.00	8336100	-33.24	-5.25	10.15	-22.20	-4.16	11.48
-15.60	-56.10	165.00	8336100	-33.24	-5.25	10.15	-10.42	-2.95	13.89
-15.60	-56.10	165.00	8336100	-33.24	-5.25	10.15	-9.13	-1.43	9.38
-15.60	-56.10	165.00	8336100	-33.24	-5.25	10.15	14.29	0.61	9.42
-15.60	-56.10	165.00	8336100	-33.24	-5.25	10.15	11.83	0.68	6.13
-15.60	-56.10	165.00	8336100	-33.24	-5.25	10.15	-4.22	-2.25	13.77
-15.60	-56.10	165.00	8336100	-33.24	-5.25	10.15	-23.16	-4.18	11.23
-15.60	-56.10	165.00	8336100	-33.24	-5.25	10.15	-33.02	-5.09	10.40
53.87	8.72	12.00	1013100	-50.63	-7.14	6.49	-61.32	-8.37	5.63
53.87	8.72	12.00	1013100	-50.63	-7.14	6.49	-56.76	-7.61	4.12
53.87	8.72	12.00	1013100	-50.63	-7.14	6.49	-57.09	-7.74	4.84
53.87	8.72	12.00	1013100	-50.63	-7.14	6.49	-50.11	-6.87	4.84
53.87	8.72	12.00	1013100	-50.63	-7.14	6.49	-48.19	-6.71	5.53
53.87	8.72	12.00	1013100	-50.63	-7.14	6.49	-45.51	-6.47	6.29
53.87	8.72	12.00	1013100	-50.63	-7.14	6.49	-44.69	-6.37	6.29
53.87	8.72	12.00	1013100	-50.63	-7.14	6.49	-45.29	-6.61	7.63
53.87	8.72	12.00	1013100	-50.63	-7.14	6.49	-42.91	-6.36	7.96
53.87	8.72	12.00	1013100	-50.63	-7.14	6.49	-47.60	-7.00	8.43
53.87	8.72	12.00	1013100	-50.63	-7.14	6.49	-51.45	-7.35	7.38
53.87	8.72	12.00	1013100	-50.63	-7.14	6.49	-60.95	-8.35	5.82
39.31	41.49	1695.00	1709202	-63.42	-10.20	11.58	-125.60	-19.01	16.96
39.31	41.49	1695.00	1709202	-63.42	-10.20	11.58	-110.90	-19.23	6.62
39.31	41.49	1695.00	1709202	-63.42	-10.20	11.58	-132.80	-17.46	7.68
39.31	41.49	1695.00	1709202	-63.42	-10.20	11.58	-69.66	-10.28	11.95
39.31	41.49	1695.00	1709202	-63.42	-10.20	11.58	-31.70	-5.69	13.86
39.31	41.49	1695.00	1709202	-63.42	-10.20	11.58	-38.39	-6.51	13.69
39.31	41.49	1695.00	1709202	-63.42	-10.20	11.58	-9.46	-1.08	-0.83
39.31	41.49	1695.00	1709202	-63.42	-10.20	11.58	-27.83	-3.86	3.05
39.31	41.49	1695.00	1709202	-63.42	-10.20	11.58	-30.50	-3.34	-3.78
39.31	41.49	1695.00	1709202	-63.42	-10.20	11.58	-46.65	-7.37	12.30
39.31	41.49	1695.00	1709202	-63.42	-10.20	11.58	-84.00	-11.86	10.87
39.31	41.49	1695.00	1709202	-63.42	-10.20	11.58	-77.10	-11.23	12.74
33.25	36.31	625.00	4008000	-44.98	-7.59	15.73	-62.60	-9.64	14.52
33.25	36.31	625.00	4008000	-44.98	-7.59	15.73	-35.50	-7.18	21.94
33.25	36.31	625.00	4008000	-44.98	-7.59	15.73	-37.90	-6.46	13.78
33.25	36.31	625.00	4008000	-44.98	-7.59	15.73	-71.70	-9.44	3.82
33.25	36.31	625.00	4008000	-44.98	-7.59	15.73	-999.99	-999.99	-999.99
33.25	36.31	625.00	4008000	-44.98	-7.59	15.73	-999.99	-999.99	-999.99
33.25	36.31	625.00	4008000	-44.98	-7.59	15.73	-999.99	-999.99	-999.99
33.25	36.31	625.00	4008000	-44.98	-7.59	15.73	-999.99	-999.99	-999.99
33.25	36.31	625.00	4008000	-44.98	-7.59	15.73	-999.99	-999.99	-999.99
33.25	36.31	625.00	4008000	-44.98	-7.59	15.73	-999.99	-999.99	-999.99
33.25	36.31	625.00	4008000	-44.98	-7.59	15.73	-999.99	-999.99	-999.99
33.25	36.31	625.00	4008000	-44.98	-7.59	15.73	-47.80	-7.32	10.76
47.75	15.83	1800.00	1118002	-63.59	-999.99	-999.99	-91.30	-999.99	-999.99
47.75	15.83	1800.00	1118002	-63.59	-999.99	-999.99	-65.82	-999.99	-999.99
47.75	15.83	1800.00	1118002	-63.59	-999.99	-999.99	-77.88	-999.99	-999.99
47.75	15.83	1800.00	1118002	-63.59	-999.99	-999.99	-61.53	-999.99	-999.99
47.75	15.83	1800.00	1118002	-63.59	-999.99	-999.99	-56.77	-999.99	-999.99
47.75	15.83	1800.00	1118002	-63.59	-999.99	-999.99	-55.84	-999.99	-999.99
47.75	15.83	1800.00	1118002	-63.59	-999.99	-999.99	-50.05	-999.99	-999.99
47.75	15.83	1800.00	1118002	-63.59	-999.99	-999.99	-53.89	-999.99	-999.99
47.75	15.83	1800.00	1118002	-63.59	-999.99	-999.99	-77.77	-999.99	-999.99
47.75	15.83	1800.00	1118002	-63.59	-999.99	-999.99	-69.75	-999.99	-999.99
47.75	15.83	1800.00	1118002	-63.59	-999.99	-999.99	-74.34	-999.99	-999.99
47.75	15.83	1800.00	1118002	-63.59	-999.99	-999.99	-84.90	-999.99	-999.99
76.46	-18.40	12.00	432000	-142.25	-18.89	8.85	-181.61	-24.36	13.27
76.46	-18.40	12.00	432000	-142.25	-18.89	8.85	-145.28	-18.91	5.99
76.46	-18.40	12.00	432000	-142.25	-18.89	8.85	-145.15	-19.36	9.71
76.46	-18.40	12.00	432000	-142.25	-18.89	8.85	-141.91	-18.91	9.39
76.46	-18.40	12.00	432000	-142.25	-18.89	8.85	-155.72	-19.82	2.87
76.46	-18.40	12.00	432000	-142.25	-18.89	8.85	-108.63	-14.51	7.46
76.46	-18.40	12.00	432000	-142.25	-18.89	8.85	-111.58	-14.40	3.61
76.46	-18.40	12.00	432000	-142.25	-18.89	8.85	-120.55	-15.57	4.03
76.46	-18.40	12.00	432000	-142.25	-18.89	8.85	-109.26	-14.42	6.11
76.46	-18.40	12.00	432000	-142.25	-18.89	8.85	-140.36	-18.98	11.50
76.46	-18.40	12.00	432000	-142.25	-18.89	8.85	-143.16	-19.17	10.24
76.46	-18.40	12.00	432000	-142.25	-18.89	8.85	-151.79	-20.10	9.02
-6.88	39.20	55.00	6389400	-13.97	-2.92	9.26	-10.34	-2.20	6.70
-6.88	39.20	55.00	6389400	-13.97	-2.92	9.26	-10.57	-2.44	8.94
-6.88	39.20	55.00	6389400	-13.97	-2.92	9.26	-16.54	-3.37	10.64
-6.88	39.20	55.00	6389400	-13.97	-2.92	9.26	-17.32	-3.64	11.84
-6.88	39.20	55.00	6389400	-13.97	-2.92	9.26	-7.78	-2.33	10.88
-6.88	39.20	55.00	6389400	-13.97	-2.92	9.26	-4.15	-1.62	8.30
-6.88	39.20	55.00	6389400	-13.97	-2.92	9.26	-14.83	-2.50	5.18
-6.88	39.20	55.00	6389400	-13.97	-2.92	9.26	-2.48	-1.73	10.14
-6.88	39.20	55.00	6389400	-13.97	-2.92	9.26	0.33	-1.03	8.55
-6.88	39.20	55.00	6389400	-13.97	-2.92	9.26	-10.53	-2.52	9.62
-6.88	39.20	55.00	6389400	-13.97	-2.92	9.26	-18.91	-2.93	4.49
-6.88	39.20	55.00	6389400	-13.97	-2.92	9.26	-19.73	-3.36	7.14
-12.43	130.87	26.00	9412000	-29.98	-5.15	11.56	-36.05	-6.17	11.49
-12.43	130.87	26.00	9412000	-29.98	-5.15	11.56	-36.80	-5.61	11.09
-12.43	130.87	26.00	9412000	-29.98	-5.15	11.56	-37.77	-6.18	10.89
-12.43	130.87	26.00	9412000	-29.98	-5.15	11.56	-29.22	-4.89	10.50
-12.43	130.87	26.00	9412000	-29.98	-5.15	11.56	-8.56	-1.53	12.42
-12.43	130.87	26.00	9412000	-29.98	-5.15	11.56	-19.70	-4.24	14.21
-12.43	130.87	26.00	9412000	-29.98	-5.15	11.56	-37.10	-6.91	18.18
-12.43	130.87	26.00	9412000	-29.98	-5.15	11.56	-1.22	-1.53	11.00
-12.43	130.87	26.00	9412000	-29.98	-5.15	11.56	-2.76	-1.93	12.43
-12.43	130.87	26.00	9412000	-29.98	-5.15	11.56	1.67	-1.41	12.16
-12.43	130.87	26.00	9412000	-29.98	-5.15	11.56	-14.53	-3.17	12.38
-12.43	130.87	26.00	9412000	-29.98	-5.15	11.56	-18.68	-3.88	12.77
52.10	5.18	2.00	626000	-51.02	-7.70	10.61	-54.84	-8.21	10.86
52.10	5.18	2.00	626000	-51.02	-7.70	10.61	-61.85	-9.04	10.47
52.10	5.18	2.00	626000	-51.02	-7.70	10.61	-54.78	-7.86	8.13
52.10	5.18	2.00	626000	-51.02	-7.70	10.61	-56.38	-8.33	10.29
52.10	5.18	2.00	626000	-51.02	-7.70	10.61	-48.05	-7.19	9.50
52.10	5.18	2.00	626000	-51.02	-7.70	10.61	-46.39	-6.73	7.43
52.10	5.18	2.00	626000	-51.02	-7.70	10.61	-51.12	-7.53	9.11
52.10	5.18	2.00	626000	-51.02	-7.70	10.61	-35.64	-5.72	10.14
52.10	5.18	2.00	626000	-51.02	-7.70	10.61	-41.57	-6.72	12.16
52.10	5.18	2.00	626000	-51.02	-7.70	10.61	-54.36	-8.37	12.60
52.10	5.18	2.00	626000	-51.02	-7.70	10.61	-55.45	-8.46	12.22
52.10	5.18	2.00	626000	-51.02	-7.70	10.61	-52.30	-8.14	12.85
52.93	4.78	1.00	623500	-47.32	-7.26	10.80	-53.97	-7.85	8.86
52.93	4.78	1.00	623500	-47.32	-7.26	10.80	-55.54	-7.97	8.24
52.93	4.78	1.00	623500	-47.32	-7.26	10.80	-53.23	-7.73	8.62
52.93	4.78	1.00	623500	-47.32	-7.26	10.80	-56.68	-8.34	10.06
52.93	4.78	1.00	623500	-47.32	-7.26	10.80	-46.16	-6.87	8.80
52.93	4.78	1.00	623500	-47.32	-7.26	10.80	-45.10	-6.58	7.53
52.93	4.78	1.00	623500	-47.32	-7.26	10.80	-48.27	-7.12	8.66
52.93	4.78	1.00	623500	-47.32	-7.26	10.80	-36.22	-5.78	9.98
52.93	4.78	1.00	623500	-47.32	-7.26	10.80	-39.42	-6.52	12.70
52.93	4.78	1.00	623500	-47.32	-7.26	10.80	-50.57	-7.96	13.14
52.93	4.78	1.00	623500	-47.32	-7.26	10.80	-44.30	-7.26	13.77
52.93	4.78	1.00	623500	-47.32	-7.26	10.80	-47.42	-7.70	14.22
47.67	-124.48	21.00	7420500	-53.68	-7.62	7.31	-52.92	-7.94	10.62
47.67	-124.48	21.00	7420500	-53.68	-7.62	7.31	-67.47	-9.12	5.50
47.67	-124.48	21.00	7420500	-53.68	-7.62	7.31	-60.42	-8.67	8.95
47.67	-124.48	21.00	7420500	-53.68	-7.62	7.31	-62.88	-8.63	6.15
47.67	-124.48	21.00	7420500	-53.68	-7.62	7.31	-36.11	-5.22	5.63
47.67	-124.48	21.00	7420500	-53.68	-7.62	7.31	-47.58	-6.15	1.66
47.67	-124.48	21.00	7420500	-53.68	-7.62	7.31	-47.92	-6.14	1.21
47.67	-124.48	21.00	7420500	-53.68	-7.62	7.31	-46.06	-5.88	0.97
47.67	-124.48	21.00	7420500	-53.68	-7.62	7.31	-35.12	-4.85	3.71
47.67	-124.48	21.00	7420500	-53.68	-7.62	7.31	-46.72	-6.97	9.02
47.67	-124.48	21.00	7420500	-53.68	-7.62	7.31	-55.47	-7.42	3.91
47.67	-124.48	21.00	7420500	-53.68	-7.62	7.31	-52.06	-8.04	12.25
-7.32	72.40	1.00	6196700	-23.79	-4.02	9.44	-32.19	-5.07	8.99
-7.32	72.40	1.00	6196700	-23.79	-4.02	9.44	-27.03	-4.58	10.14
-7.32	72.40	1.00	6196700	-23.79	-4.02	9.44	-16.16	-3.25	9.69
-7.32	72.40	1.00	6196700	-23.79	-4.02	9.44	-20.32	-3.54	10.31
-7.32	72.40	1.00	6196700	-23.79	-4.02	9.44	-18.59	-3.13	7.86
-7.32	72.40	1.00	6196700	-23.79	-4.02	9.44	-12.00	-2.64	8.63
-7.32	72.40	1.00	6196700	-23.79	-4.02	9.44	-18.21	-3.33	8.43
-7.32	72.40	1.00	6196700	-23.79	-4.02	9.44	-14.71	-2.97	9.07
-7.32	72.40	1.00	6196700	-23.79	-4.02	9.44	-29.42	-4.69	9.17
-7.32	72.40	1.00	6196700	-23.79	-4.02	9.44	-25.35	-4.24	9.97
-7.32	72.40	1.00	6196700	-23.79	-4.02	9.44	-23.54	-4.31	10.89
-7.32	72.40	1.00	6196700	-23.79	-4.02	9.44	-31.33	-4.32	9.05
69.24	86.10	-999.99	2307400	-999.99	-999.99	-999.99	-178.00	-999.99	-999.99
69.24	86.10	-999.99	2307400	-999.99	-999.99	-999.99	-153.00	-19.40	2.20
69.24	86.10	-999.99	2307400	-999.99	-999.99	-999.99	-142.00	-999.99	-999.99
69.24	86.10	-999.99	2307400	-999.99	-999.99	-999.99	-117.00	-15.90	10.20
69.24	86.10	-999.99	2307400	-999.99	-999.99	-999.99	-999.99	-999.99	-999.99
69.24	86.10	-999.99	2307400	-999.99	-999.99	-999.99	-89.00	-11.40	2.20
69.24	86.10	-999.99	2307400	-999.99	-999.99	-999.99	-999.99	-999.99	-999.99
69.24	86.10	-999.99	2307400	-999.99	-999.99	-999.99	-112.00	-14.80	6.40
69.24	86.10	-999.99	2307400	-999.99	-999.99	-999.99	-133.00	-16.00	-5.00
69.24	86.10	-999.99	2307400	-999.99	-999.99	-999.99	-144.00	-18.30	2.40
69.24	86.10	-999.99	2307400	-999.99	-999.99	-999.99	-999.99	-999.99	-999.99
69.24	86.10	-999.99	2307400	-999.99	-999.99	-999.99	-171.00	-23.60	17.80
53.57	-113.52	671.00	7187900	-130.87	-17.05	5.78	-207.60	-27.38	11.47
53.57	-113.52	671.00	7187900	-130.87	-17.05	5.78	-203.78	-26.05	4.60
53.57	-113.52	671.00	7187900	-130.87	-17.05	5.78	-178.74	-21.98	1.85
53.57	-113.52	671.00	7187900	-130.87	-17.05	5.78	-164.28	-20.88	2.76
53.57	-113.52	671.00	7187900	-130.87	-17.05	5.78	-127.73	-16.59	5.00
53.57	-113.52	671.00	7187900	-130.87	-17.05	5.78	-101.67	-13.73	8.17
53.57	-113.52	671.00	7187900	-130.87	-17.05	5.78	-100.38	-12.77	1.77
53.57	-113.52	671.00	7187900	-130.87	-17.05	5.78	-114.92	-15.37	8.03
53.57	-113.52	671.00	7187900	-130.87	-17.05	5.78	-120.03	-15.22	1.69
53.57	-113.52	671.00	7187900	-130.87	-17.05	5.78	-123.73	-16.15	5.48
53.57	-113.52	671.00	7187900	-130.87	-17.05	5.78	-182.09	-24.13	10.91
53.57	-113.52	671.00	7187900	-130.87	-17.05	5.78	-219.91	-28.73	9.91
51.83	6.60	43.00	1040600	-51.95	-7.37	6.99	-55.27	-7.68	6.16
51.83	6.60	43.00	1040600	-51.95	-7.37	6.99	-54.43	-7.72	7.31
51.83	6.60	43.00	1040600	-51.95	-7.37	6.99	-55.90	-7.71	5.81
51.83	6.60	43.00	1040600	-51.95	-7.37	6.99	-52.05	-7.41	7.20
51.83	6.60	43.00	1040600	-51.95	-7.37	6.99	-45.81	-6.37	5.15
51.83	6.60	43.00	1040600	-51.95	-7.37	6.99	-49.09	-6.92	6.30
51.83	6.60	43.00	1040600	-51.95	-7.37	6.99	-41.05	-6.00	6.95
51.83	6.60	43.00	1040600	-51.95	-7.37	6.99	-39.14	-5.71	6.57
51.83	6.60	43.00	1040600	-51.95	-7.37	6.99	-48.96	-7.20	8.61
51.83	6.60	43.00	1040600	-51.95	-7.37	6.99	-56.74	-8.18	8.68
51.83	6.60	43.00	1040600	-51.95	-7.37	6.99	-57.66	-8.17	7.67
51.83	6.60	43.00	1040600	-51.95	-7.37	6.99	-61.85	-8.66	7.43
58.27	92.09	98.00	2926300	-98.43	-13.29	7.91	-207.00	-25.80	-0.60
58.27	92.09	98.00	2926300	-98.43	-13.29	7.91	-163.00	-21.30	7.40
58.27	92.09	98.00	2926300	-98.43	-13.29	7.91	-99.00	-13.10	5.80
58.27	92.09	98.00	2926300	-98.43	-13.29	7.91	-72.00	-10.10	8.80
58.27	92.09	98.00	2926300	-98.43	-13.29	7.91	-78.00	-11.00	10.00
58.27	92.09	98.00	2926300	-98.43	-13.29	7.91	-59.00	-8.50	9.00
58.27	92.09	98.00	2926300	-98.43	-13.29	7.91	-81.00	-11.80	13.40
58.27	92.09	98.00	2926300	-98.43	-13.29	7.91	-72.00	-10.80	14.40
58.27	92.09	98.00	2926300	-98.43	-13.29	7.91	-123.00	-16.20	6.60
58.27	92.09	98.00	2926300	-98.43	-13.29	7.91	-101.00	-13.00	3.00
58.27	92.09	98.00	2926300	-98.43	-13.29	7.91	-140.00	-17.40	-0.80
58.27	92.09	98.00	2926300	-98.43	-13.29	7.91	-154.00	-19.30	0.40
0.05	32.45	1155.00	6370500	-11.90	-2.89	12.37	-0.70	-1.45	14.43
0.05	32.45	1155.00	6370500	-11.90	-2.89	12.37	7.08	-0.41	9.41
0.05	32.45	1155.00	6370500	-11.90	-2.89	12.37	-11.07	-3.16	13.91
0.05	32.45	1155.00	6370500	-11.90	-2.89	12.37	-21.62	-3.63	10.86
0.05	32.45	1155.00	6370500	-11.90	-2.89	12.37	-11.08	-3.28	14.65
0.05	32.45	1155.00	6370500	-11.90	-2.89	12.37	-0.12	-1.79	13.58
0.05	32.45	1155.00	6370500	-11.90	-2.89	12.37	5.15	-1.51	15.56
0.05	32.45	1155.00	6370500	-11.90	-2.89	12.37	1.51	-1.57	12.82
0.05	32.45	1155.00	6370500	-11.90	-2.89	12.37	-8.90	-2.13	9.12
0.05	32.45	1155.00	6370500	-11.90	-2.89	12.37	-18.34	-3.44	12.17
0.05	32.45	1155.00	6370500	-11.90	-2.89	12.37	-29.65	-4.96	9.75
0.05	32.45	1155.00	6370500	-11.90	-2.89	12.37	-11.76	-2.99	12.69
36.36	34.22	10.00	1735201	-37.44	-7.16	22.41	-44.00	-6.80	20.88
36.36	34.22	10.00	1735201	-37.44	-7.16	22.41	-34.90	-7.26	8.70
36.36	34.22	10.00	1735201	-37.44	-7.16	22.41	-39.50	-5.19	5.22
36.36	34.22	10.00	1735201	-37.44	-7.16	22.41	-53.88	-7.75	8.10
36.36	34.22	10.00	1735201	-37.44	-7.16	22.41	-24.85	-5.49	19.07
36.36	34.22	10.00	1735201	-37.44	-7.16	22.41	-19.70	-4.26	14.38
36.36	34.22	10.00	1735201	-37.44	-7.16	22.41	-999.99	-999.99	-999.99
36.36	34.22	10.00	1735201	-37.44	-7.16	22.41	-999.99	-0.25	-999.99
36.36	34.22	10.00	1735201	-37.44	-7.16	22.41	-999.99	-999.99	-999.99
36.36	34.22	10.00	1735201	-37.44	-7.16	22.41	-999.99	-999.99	-999.99
36.36	34.22	10.00	1735201	-37.44	-7.16	22.41	-24.50	-3.90	16.70
36.36	34.22	10.00	1735201	-37.44	-7.16	22.41	-42.20	-9.18	33.24
-0.58	-79.38	30.00	8401800	-31.78	-5.16	9.50	-0.30	-1.28	9.94
-0.58	-79.38	30.00	8401800	-31.78	-5.16	9.50	-45.00	-7.17	12.36
-0.58	-79.38	30.00	8401800	-31.78	-5.16	9.50	-36.90	-5.66	8.38
-0.58	-79.38	30.00	8401800	-31.78	-5.16	9.50	-32.60	-4.57	3.96
-0.58	-79.38	30.00	8401800	-31.78	-5.16	9.50	-30.80	-4.51	5.28
-0.58	-79.38	30.00	8401800	-31.78	-5.16	9.50	-10.50	-2.23	7.34
-0.58	-79.38	30.00	8401800	-31.78	-5.16	9.50	-4.84	-1.79	9.46
-0.58	-79.38	30.00	8401800	-31.78	-5.16	9.50	-4.04	-1.53	8.22
