%TIMESTAMP,Latitude,lontitude,Q,Delta_18O,Delta_18O_std,Delta_D,Delta_D_std,T,RH,P,Pricipitation,Rn,Wind_Speed,Wind_Direction
201406260200,58.276,3.932,10393.38742,-15.61,-9999,-109.63,-9999,11.9,0.76,101.61,-9999,-9999,-9999,-9999
201406260215,58.288,3.894,9787.08922,-16.08,-9999,-112.95,-9999,11.9,0.745,101.645,-9999,-9999,-9999,-9999
201406260230,58.301,3.857,10074.31788,-15.85,-9999,-111.97,-9999,12,0.76,101.62,-9999,-9999,-9999,-9999
201406260245,58.313,3.82,10265.76888,-15.73,-9999,-110.9,-9999,12.1,0.755,101.62,-9999,-9999,-9999,-9999
201406260300,58.325,3.784,10122.18324,-15.82,-9999,-111.78,-9999,12.2,0.76,101.62,-9999,-9999,-9999,-9999
201406260315,58.335,3.751,9803.04801,-16.1,-9999,-113.74,-9999,12.2,0.72,101.61,-9999,-9999,-9999,-9999
201406260330,58.346,3.717,9627.490685,-16.16,-9999,-114.28,-9999,12.4,0.73,101.61,-9999,-9999,-9999,-9999
201406260345,58.356,3.684,9595.568659,-16.21,-9999,-114.95,-9999,12.4,0.74,101.605,-9999,-9999,-9999,-9999
201406260400,58.367,3.651,9739.211689,-16.14,-9999,-114.08,-9999,12.4,0.75,101.6,-9999,-9999,-9999,-9999
201406260415,58.379,3.623,9803.04801,-16.04,-9999,-113.28,-9999,12.35,0.735,101.605,-9999,-9999,-9999,-9999
201406260430,58.391,3.598,9962.625285,-15.92,-9999,-112.73,-9999,12.4,0.75,101.6,-9999,-9999,-9999,-9999
201406260445,58.404,3.573,10345.53192,-15.67,-9999,-110.24,-9999,12.4,0.715,101.575,-9999,-9999,-9999,-9999
201406260500,58.416,3.548,10505.04351,-15.45,-9999,-109.65,-9999,12.4,0.74,101.56,-9999,-9999,-9999,-9999
201406260515,58.429,3.523,10313.62728,-15.66,-9999,-110.88,-9999,12.3,0.74,101.565,-9999,-9999,-9999,-9999
201406260530,58.441,3.496,10106.22831,-15.82,-9999,-112.3,-9999,12.2,0.73,101.55,-9999,-9999,-9999,-9999
201406260545,58.454,3.469,10201.95497,-15.71,-9999,-111.64,-9999,12.2,0.75,101.54,-9999,-9999,-9999,-9999
201406260600,58.466,3.442,10361.48394,-15.68,-9999,-110.27,-9999,12.1,0.77,101.54,-9999,-9999,-9999,-9999
201406260615,58.478,3.415,10520.9936,-15.48,-9999,-109.78,-9999,12.1,0.76,101.54,-9999,-9999,-9999,-9999
201406260630,58.491,3.388,10345.53192,-15.59,-9999,-110.56,-9999,12.3,0.76,101.53,-9999,-9999,-9999,-9999
201406260645,58.504,3.361,10186.00101,-15.78,-9999,-111.55,-9999,12.3,0.74,101.52,-9999,-9999,-9999,-9999
201406260700,58.516,3.334,10217.90874,-15.65,-9999,-111.25,-9999,12.3,0.75,101.52,-9999,-9999,-9999,-9999
201406260715,58.529,3.307,10217.90874,-15.66,-9999,-111.48,-9999,12.25,0.76,101.505,-9999,-9999,-9999,-9999
201406260730,58.541,3.28,10393.38742,-15.55,-9999,-110.27,-9999,12.3,0.76,101.52,-9999,-9999,-9999,-9999
201406260745,58.553,3.251,10632.63888,-15.28,-9999,-109.04,-9999,12.3,0.755,101.52,-9999,-9999,-9999,-9999
201406260800,58.563,3.217,10361.48394,-15.51,-9999,-110.42,-9999,12.3,0.75,101.5,-9999,-9999,-9999,-9999
201406260815,58.574,3.184,10377.43578,-15.51,-9999,-110.26,-9999,12.2,0.74,101.505,-9999,-9999,-9999,-9999
201406260830,58.584,3.151,-9999,-9999,-9999,-9999,-9999,12.3,0.75,101.51,-9999,-9999,-9999,-9999
201406260845,58.595,3.117,-9999,-9999,-9999,-9999,-9999,12.3,0.76,101.515,-9999,-9999,-9999,-9999
201406260900,58.606,3.087,-9999,-9999,-9999,-9999,-9999,12.3,0.74,101.5,-9999,-9999,-9999,-9999
201406260915,58.618,3.06,10361.48394,-15.46,-9999,-109.86,-9999,12.3,0.755,101.505,-9999,-9999,-9999,-9999
201406260930,58.631,3.033,10345.53192,-15.51,-9999,-110.55,-9999,12.3,0.74,101.5,-9999,-9999,-9999,-9999
201406260945,58.644,3.006,10345.53192,-15.5,-9999,-110.78,-9999,12.4,0.745,101.5,-9999,-9999,-9999,-9999
201406261000,58.656,2.979,10457.19206,-15.38,-9999,-110.14,-9999,12.5,0.74,101.5,-9999,-9999,-9999,-9999
201406261015,58.666,2.947,10505.04351,-15.33,-9999,-109.83,-9999,12.55,0.735,101.505,-9999,-9999,-9999,-9999
201406261030,58.674,2.914,10600.74119,-15.26,-9999,-109.23,-9999,12.4,0.74,101.51,-9999,-9999,-9999,-9999
201406261045,58.682,2.881,10824.00876,-15.05,-9999,-107.84,-9999,12.5,0.725,101.495,-9999,-9999,-9999,-9999
201406261100,58.691,2.847,10808.06233,-15.11,-9999,-107.67,-9999,12.6,0.74,101.51,-9999,-9999,-9999,-9999
201406261115,58.699,2.814,10632.63888,-15.25,-9999,-109.48,-9999,12.6,0.73,101.505,-9999,-9999,-9999,-9999
201406261130,58.709,2.777,10505.04351,-15.44,-9999,-110.07,-9999,12.5,0.74,101.5,-9999,-9999,-9999,-9999
201406261145,58.72,2.74,10377.43578,-15.64,-9999,-111.21,-9999,12.6,0.75,101.5,-9999,-9999,-9999,-9999
201406261200,58.73,2.702,10377.43578,-15.56,-9999,-111.18,-9999,12.6,0.76,101.49,-9999,-9999,-9999,-9999
201406261215,58.74,2.664,10552.89322,-15.39,-9999,-110.37,-9999,12.65,0.74,101.49,-9999,-9999,-9999,-9999
201406261230,58.751,2.627,10552.89322,-15.42,-9999,-110.36,-9999,12.7,0.72,101.51,-9999,-9999,-9999,-9999
201406261245,58.759,2.592,10138.13797,-15.89,-9999,-113.43,-9999,12.95,0.715,101.51,-9999,-9999,-9999,-9999
201406261300,58.767,2.556,10042.40668,-16.03,-9999,-114.33,-9999,13.1,0.7,101.52,-9999,-9999,-9999,-9999
201406261315,58.776,2.521,10489.09322,-15.55,-9999,-111.41,-9999,13.15,0.71,101.515,-9999,-9999,-9999,-9999
201406261330,58.784,2.486,10313.62728,-15.77,-9999,-112.12,-9999,13.2,0.72,101.52,-9999,-9999,-9999,-9999
201406261345,58.792,2.448,10329.57969,-15.62,-9999,-111.26,-9999,13.2,0.705,101.495,-9999,-9999,-9999,-9999
201406261400,58.801,2.407,9579.607356,-16.25,-9999,-115.83,-9999,13.2,0.71,101.5,-9999,-9999,-9999,-9999
201406261415,58.809,2.365,9691.332418,-16.3,-9999,-115.03,-9999,13.3,0.71,101.51,-9999,-9999,-9999,-9999
201406261430,58.817,2.323,9914.754132,-16.1,-9999,-113.34,-9999,13.2,0.69,101.49,-9999,-9999,-9999,-9999
201406261445,58.826,2.282,9962.625285,-15.98,-9999,-113.81,-9999,13.2,0.69,101.505,-9999,-9999,-9999,-9999
201406261500,58.835,2.24,10265.76888,-15.83,-9999,-111.31,-9999,13.3,0.65,101.5,-9999,-9999,-9999,-9999
201406261515,58.845,2.198,9994.538421,-15.93,-9999,-112.02,-9999,13.25,0.675,101.495,-9999,-9999,-9999,-9999
201406261530,58.856,2.157,9372.092822,-16.27,-9999,-115.4,-9999,13.2,0.7,101.5,-9999,-9999,-9999,-9999
201406261545,58.866,2.115,9691.332418,-16.05,-9999,-112.92,-9999,13.1,0.7,101.495,-9999,-9999,-9999,-9999
201406261600,58.877,2.073,10122.18324,-15.67,-9999,-110.1,-9999,13.1,0.72,101.49,-9999,-9999,-9999,-9999
201406261615,58.887,2.03,10425.29013,-15.5,-9999,-108.32,-9999,13.05,0.72,101.5,-9999,-9999,-9999,-9999
201406261630,58.897,1.986,11493.58449,-14.48,-9999,-103.16,-9999,13,0.67,101.52,-9999,-9999,-9999,-9999
201406261645,58.908,1.943,12242.4682,-13.81,-9999,-98.6,-9999,13.1,0.69,101.51,-9999,-9999,-9999,-9999
201406261700,58.918,1.899,12083.16691,-13.8,-9999,-99.57,-9999,13.1,0.71,101.49,-9999,-9999,-9999,-9999
201406261715,58.929,1.855,11939.77926,-13.92,-9999,-100.03,-9999,13.1,0.72,101.5,-9999,-9999,-9999,-9999
201406261730,58.941,1.799,11637.02073,-14.2,-9999,-101.78,-9999,13.2,0.73,101.51,-9999,-9999,-9999,-9999
201406261745,58.954,1.74,11445.76894,-14.43,-9999,-102.62,-9999,12.75,0.82,101.5,-9999,-9999,-9999,-9999
201406261800,58.966,1.682,11238.54816,-14.54,-9999,-103.58,-9999,12.6,0.82,101.51,-9999,-9999,-9999,-9999
201406261815,58.978,1.624,11015.35085,-14.71,-9999,-104.73,-9999,12.4,0.83,101.52,-9999,-9999,-9999,-9999
201406261830,58.991,1.565,10808.06233,-14.97,-9999,-105.81,-9999,12.2,0.81,101.54,-9999,-9999,-9999,-9999
201406261845,59.004,1.502,10409.33887,-15.37,-9999,-108.08,-9999,12.15,0.81,101.545,-9999,-9999,-9999,-9999
201406261900,59.016,1.44,10010.4947,-15.59,-9999,-110.2,-9999,12,0.82,101.57,-9999,-9999,-9999,-9999
201406261915,59.029,1.377,9723.252125,-15.94,-9999,-111.38,-9999,11.9,0.8,101.57,-9999,-9999,-9999,-9999
201406261930,59.041,1.315,9467.872821,-16.03,-9999,-113.08,-9999,11.9,0.8,101.54,-9999,-9999,-9999,-9999
201406261945,59.053,1.254,9324.200212,-16.12,-9999,-113.35,-9999,11.75,0.785,101.565,-9999,-9999,-9999,-9999
201406262000,59.066,1.198,8925.027444,-16.38,-9999,-115.66,-9999,11.6,0.78,101.56,-9999,-9999,-9999,-9999
201406262015,59.079,1.142,9068.743567,-16.16,-9999,-113.46,-9999,11.55,0.75,101.61,-9999,-9999,-9999,-9999
201406262030,59.091,1.085,9052.775883,-16.1,-9999,-113.49,-9999,11.5,0.75,101.6,-9999,-9999,-9999,-9999
201406262045,59.104,1.029,8733.381572,-16.49,-9999,-116.21,-9999,11.4,0.745,101.65,-9999,-9999,-9999,-9999
201406262100,59.117,0.969,9356.128812,-16,-9999,-112.04,-9999,11.4,0.72,101.62,-9999,-9999,-9999,-9999
201406262115,59.132,0.904,9850.923222,-15.58,-9999,-108.85,-9999,11.4,0.73,101.635,-9999,-9999,-9999,-9999
201406262130,59.146,0.84,9483.835477,-15.74,-9999,-111.5,-9999,11.5,0.72,101.63,-9999,-9999,-9999,-9999
201406262145,59.161,0.775,9627.490685,-15.72,-9999,-110.45,-9999,11.5,0.705,101.655,-9999,-9999,-9999,-9999
201406262200,59.175,0.711,8765.324485,-16.71,-9999,-116.9,-9999,11.6,0.72,101.67,-9999,-9999,-9999,-9999
201406262215,59.189,0.652,8956.965715,-16.53,-9999,-115.71,-9999,11.5,0.755,101.67,-9999,-9999,-9999,-9999
201406262230,59.201,0.596,9276.305863,-16.04,-9999,-111.84,-9999,11.5,0.72,101.68,-9999,-9999,-9999,-9999
201406262245,59.213,0.539,9068.743567,-16.2,-9999,-113.68,-9999,11.55,0.765,101.67,-9999,-9999,-9999,-9999
201406262300,59.226,0.483,8573.655393,-16.86,-9999,-118.31,-9999,11.5,0.72,101.61,-9999,-9999,-9999,-9999
201406262315,59.239,0.427,8461.835553,-17.01,-9999,-118.93,-9999,11.4,0.715,101.68,-9999,-9999,-9999,-9999
201406262330,59.253,0.371,8429.885285,-17,-9999,-118.98,-9999,11.4,0.74,101.68,-9999,-9999,-9999,-9999
201406262345,59.267,0.314,8350.006229,-17.15,-9999,-120.1,-9999,11.35,0.735,101.69,-9999,-9999,-9999,-9999
201406270000,59.282,0.258,8126.319122,-17.37,-9999,-122.54,-9999,11.4,0.72,101.72,-9999,-9999,-9999,-9999
201406270015,59.297,0.202,8765.324485,-16.72,-9999,-118.15,-9999,11.3,0.71,101.72,-9999,-9999,-9999,-9999
201406270030,59.311,0.146,9196.478078,-16.24,-9999,-114.32,-9999,11.3,0.69,101.73,-9999,-9999,-9999,-9999
201406270045,59.321,0.091,9372.092822,-15.91,-9999,-112.14,-9999,11.25,0.68,101.73,-9999,-9999,-9999,-9999
201406270100,59.332,0.037,8701.437884,-16.56,-9999,-116.92,-9999,11.2,0.68,101.72,-9999,-9999,-9999,-9999
201406270115,59.342,-0.017,8254.144972,-17.27,-9999,-120.97,-9999,11.2,0.705,101.715,-9999,-9999,-9999,-9999
201406270130,59.352,-0.071,8078.381233,-17.23,-9999,-122.66,-9999,11.3,0.73,101.72,-9999,-9999,-9999,-9999
201406270145,59.363,-0.126,8365.982427,-16.92,-9999,-120.4,-9999,11.25,0.745,101.7,-9999,-9999,-9999,-9999
201406270200,59.373,-0.182,8861.148582,-16.14,-9999,-114.69,-9999,11.2,0.73,101.7,-9999,-9999,-9999,-9999
201406270215,59.384,-0.238,8429.885285,-16.4,-9999,-117.23,-9999,11.25,0.69,101.715,-9999,-9999,-9999,-9999
201406270230,59.394,-0.294,7870.630242,-17,-9999,-121.41,-9999,11.2,0.69,101.71,-9999,-9999,-9999,-9999
201406270245,59.405,-0.351,7966.519382,-16.87,-9999,-120.69,-9999,11.3,0.69,101.71,-9999,-9999,-9999,-9999
201406270300,59.417,-0.406,7774.734129,-16.97,-9999,-121.79,-9999,11.3,0.71,101.74,-9999,-9999,-9999,-9999
201406270315,59.432,-0.46,7838.665646,-16.96,-9999,-120.58,-9999,11.3,0.705,101.72,-9999,-9999,-9999,-9999
201406270330,59.446,-0.514,7822.683057,-16.94,-9999,-120.73,-9999,11.2,0.67,101.71,-9999,-9999,-9999,-9999
201406270345,59.461,-0.569,7806.700275,-16.86,-9999,-120.59,-9999,11.25,0.685,101.72,-9999,-9999,-9999,-9999
201406270400,59.475,-0.623,8222.189672,-16.53,-9999,-117.7,-9999,11.2,0.68,101.75,-9999,-9999,-9999,-9999
201406270415,59.487,-0.677,8222.189672,-16.56,-9999,-117.94,-9999,11.3,0.685,101.715,-9999,-9999,-9999,-9999
201406270430,59.498,-0.731,8142.298031,-16.64,-9999,-118.83,-9999,11.2,0.68,101.74,-9999,-9999,-9999,-9999
201406270445,59.508,-0.785,8877.118588,-15.83,-9999,-113.22,-9999,11.2,0.68,101.735,-9999,-9999,-9999,-9999
201406270500,59.518,-0.839,8637.548187,-15.98,-9999,-114.35,-9999,11.2,0.69,101.73,-9999,-9999,-9999,-9999
201406270515,59.529,-0.893,8589.628882,-16.11,-9999,-115.17,-9999,11.3,0.7,101.735,-9999,-9999,-9999,-9999
201406270530,59.541,-0.951,8046.421673,-16.65,-9999,-118.46,-9999,11.3,0.71,101.73,-9999,-9999,-9999,-9999
201406270545,59.554,-1.01,7694.815375,-17.01,-9999,-121.35,-9999,11.25,0.72,101.74,-9999,-9999,-9999,-9999
201406270600,59.566,-1.068,8046.421673,-16.81,-9999,-119.72,-9999,11.1,0.74,101.75,-9999,-9999,-9999,-9999
201406270615,59.578,-1.126,9100.678355,-15.45,-9999,-110.5,-9999,11.15,0.7,101.74,-9999,-9999,-9999,-9999
201406270630,59.591,-1.185,9659.411938,-15.02,-9999,-106.24,-9999,11,0.69,101.74,-9999,-9999,-9999,-9999
201406270645,59.603,-1.245,9611.529769,-15.04,-9999,-107.15,-9999,10.9,0.685,101.755,-9999,-9999,-9999,-9999
201406270700,59.616,-1.306,9372.092822,-15.38,-9999,-108.08,-9999,10.8,0.7,101.78,-9999,-9999,-9999,-9999
201406270715,59.629,-1.366,9004.871669,-15.6,-9999,-111.38,-9999,10.75,0.74,101.77,-9999,-9999,-9999,-9999
201406270730,59.641,-1.426,-9999,-9999,-9999,-9999,-9999,10.3,0.78,101.77,-9999,-9999,-9999,-9999
201406270745,59.653,-1.487,-9999,-9999,-9999,-9999,-9999,10.1,0.8,101.79,-9999,-9999,-9999,-9999
201406270800,59.663,-1.547,9004.871669,-15.62,-9999,-111.04,-9999,10.2,0.79,101.79,-9999,-9999,-9999,-9999
201406270815,59.674,-1.608,9132.61237,-15.39,-9999,-109.97,-9999,10.15,0.75,101.785,-9999,-9999,-9999,-9999
201406270830,59.684,-1.668,8541.707835,-16.01,-9999,-114.26,-9999,10.4,0.73,101.8,-9999,-9999,-9999,-9999
201406270845,59.695,-1.729,8286.099499,-16.46,-9999,-116.99,-9999,10.35,0.725,101.815,-9999,-9999,-9999,-9999
201406270900,59.704,-1.781,8589.628882,-16.16,-9999,-115.23,-9999,10.5,0.73,101.82,-9999,-9999,-9999,-9999
201406270915,59.712,-1.823,8797.266625,-15.96,-9999,-113.6,-9999,10.3,0.765,101.83,-9999,-9999,-9999,-9999
201406270930,59.721,-1.866,8988.903211,-15.75,-9999,-112.32,-9999,10.3,0.74,101.82,-9999,-9999,-9999,-9999
201406270945,59.729,-1.909,9020.839934,-15.72,-9999,-111.97,-9999,10.45,0.73,101.815,-9999,-9999,-9999,-9999
201406271000,59.737,-1.951,9292.270839,-15.43,-9999,-109.58,-9999,10.4,0.73,101.8,-9999,-9999,-9999,-9999
201406271015,59.746,-1.994,9451.909971,-15.23,-9999,-108.14,-9999,10.4,0.74,101.825,-9999,-9999,-9999,-9999
201406271030,59.754,-2.037,8701.437884,-16.1,-9999,-113.74,-9999,10.4,0.75,101.83,-9999,-9999,-9999,-9999
201406271045,59.762,-2.079,8541.707835,-16.3,-9999,-115.9,-9999,10.35,0.765,101.84,-9999,-9999,-9999,-9999
201406271100,59.771,-2.122,8525.733766,-16.41,-9999,-115.91,-9999,10.3,0.76,101.84,-9999,-9999,-9999,-9999
201406271115,59.779,-2.165,8589.628882,-16.31,-9999,-116.01,-9999,10.45,0.78,101.84,-9999,-9999,-9999,-9999
201406271130,59.787,-2.201,8445.860516,-16.47,-9999,-117.25,-9999,10.6,0.73,101.83,-9999,-9999,-9999,-9999
201406271145,59.796,-2.237,7934.55711,-17.12,-9999,-120.9,-9999,10.7,0.72,101.82,-9999,-9999,-9999,-9999
201406271200,59.804,-2.272,8254.144972,-16.66,-9999,-117.84,-9999,10.6,0.71,101.83,-9999,-9999,-9999,-9999
201406271215,59.812,-2.307,8350.006229,-16.4,-9999,-116.53,-9999,10.65,0.725,101.825,-9999,-9999,-9999,-9999
201406271230,59.821,-2.344,8397.934243,-16.28,-9999,-115.95,-9999,10.7,0.73,101.84,-9999,-9999,-9999,-9999
201406271245,59.829,-2.387,8573.655393,-16.15,-9999,-114.58,-9999,10.85,0.69,101.82,-9999,-9999,-9999,-9999
201406271300,59.837,-2.431,8445.860516,-16.31,-9999,-115.47,-9999,11.1,0.71,101.82,-9999,-9999,-9999,-9999
201406271315,59.846,-2.475,8605.602177,-16.22,-9999,-114.7,-9999,11.2,0.705,101.81,-9999,-9999,-9999,-9999
201406271330,59.854,-2.519,8972.934559,-15.85,-9999,-111.55,-9999,11.2,0.7,101.82,-9999,-9999,-9999,-9999
201406271345,59.863,-2.565,9004.871669,-15.79,-9999,-111.07,-9999,11.1,0.705,101.81,-9999,-9999,-9999,-9999
201406271400,59.876,-2.619,9340.164609,-15.46,-9999,-109.02,-9999,11,0.72,101.81,-9999,-9999,-9999,-9999
201406271415,59.888,-2.673,9084.711058,-15.67,-9999,-110.64,-9999,11,0.72,101.825,-9999,-9999,-9999,-9999
201406271430,59.901,-2.728,8877.118588,-15.87,-9999,-112.29,-9999,10.8,0.75,101.83,-9999,-9999,-9999,-9999
201406271445,59.914,-2.782,8797.266625,-16.01,-9999,-113.06,-9999,10.4,0.755,101.84,-9999,-9999,-9999,-9999
201406271500,59.923,-2.829,9148.579087,-15.75,-9999,-111.15,-9999,10.2,0.78,101.84,-9999,-9999,-9999,-9999
201406271515,59.929,-2.869,8972.934559,-15.9,-9999,-112.13,-9999,10.3,0.76,101.84,-9999,-9999,-9999,-9999
201406271530,59.936,-2.908,8477.810397,-16.32,-9999,-114.8,-9999,10.6,0.74,101.83,-9999,-9999,-9999,-9999
201406271545,59.942,-2.948,8781.295652,-16.1,-9999,-113.1,-9999,10.8,0.73,101.83,-9999,-9999,-9999,-9999
201406271600,59.948,-2.987,8733.381572,-16.19,-9999,-114.06,-9999,11.1,0.73,101.83,-9999,-9999,-9999,-9999
201406271615,59.96,-3.041,8573.655393,-16.45,-9999,-115.54,-9999,11.2,0.735,101.815,-9999,-9999,-9999,-9999
201406271630,59.974,-3.102,8893.0884,-16.04,-9999,-113.31,-9999,11.2,0.71,101.82,-9999,-9999,-9999,-9999
201406271645,59.989,-3.162,9148.579087,-15.69,-9999,-111.19,-9999,11.35,0.72,101.82,-9999,-9999,-9999,-9999
201406271700,60.004,-3.222,9451.909971,-15.41,-9999,-108.92,-9999,11.3,0.72,101.8,-9999,-9999,-9999,-9999
201406271715,60.018,-3.283,9563.645859,-15.29,-9999,-107.52,-9999,11.3,0.705,101.815,-9999,-9999,-9999,-9999
201406271730,60.031,-3.339,9691.332418,-15.13,-9999,-106.93,-9999,11.6,0.71,101.82,-9999,-9999,-9999,-9999
201406271745,60.044,-3.396,10026.45078,-14.79,-9999,-105.67,-9999,11.45,0.735,101.81,-9999,-9999,-9999,-9999
201406271800,60.056,-3.452,9994.538421,-14.83,-9999,-104.79,-9999,11.2,0.74,101.82,-9999,-9999,-9999,-9999
201406271815,60.069,-3.508,10074.31788,-14.79,-9999,-104.41,-9999,11.2,0.755,101.815,-9999,-9999,-9999,-9999
201406271830,60.081,-3.564,9787.08922,-14.98,-9999,-106.81,-9999,11.2,0.77,101.81,-9999,-9999,-9999,-9999
201406271845,60.094,-3.619,9707.292368,-15.15,-9999,-107.26,-9999,11,0.785,101.82,-9999,-9999,-9999,-9999
201406271900,60.106,-3.673,9882.839063,-15.03,-9999,-105.48,-9999,10.7,0.78,101.82,-9999,-9999,-9999,-9999
201406271915,60.119,-3.727,9819.006607,-15,-9999,-105.98,-9999,10.65,0.79,101.81,-9999,-9999,-9999,-9999
201406271930,60.131,-3.781,9595.568659,-15.24,-9999,-107.49,-9999,10.7,0.78,101.81,-9999,-9999,-9999,-9999
201406271945,60.144,-3.836,9356.128812,-15.48,-9999,-109.39,-9999,10.95,0.775,101.82,-9999,-9999,-9999,-9999
201406272000,60.156,-3.892,9260.340692,-15.59,-9999,-110.32,-9999,10.9,0.79,101.81,-9999,-9999,-9999,-9999
201406272015,60.169,-3.948,9914.754132,-15.07,-9999,-106.65,-9999,10.9,0.765,101.82,-9999,-9999,-9999,-9999
201406272030,60.181,-4.004,9914.754132,-15.01,-9999,-106.43,-9999,10.9,0.77,101.84,-9999,-9999,-9999,-9999
201406272045,60.194,-4.061,10042.40668,-14.9,-9999,-105.81,-9999,10.9,0.76,101.845,-9999,-9999,-9999,-9999
201406272100,60.205,-4.114,9755.171059,-15.17,-9999,-107.61,-9999,10.8,0.75,101.84,-9999,-9999,-9999,-9999
201406272115,60.215,-4.164,9611.529769,-15.26,-9999,-108.98,-9999,10.8,0.785,101.86,-9999,-9999,-9999,-9999
201406272130,60.226,-4.214,9388.056639,-15.62,-9999,-111,-9999,10.7,0.79,101.84,-9999,-9999,-9999,-9999
201406272145,60.236,-4.264,9611.529769,-15.32,-9999,-109.98,-9999,10.65,0.795,101.85,-9999,-9999,-9999,-9999
201406272200,60.247,-4.314,9356.128812,-15.54,-9999,-110.97,-9999,10.3,0.8,101.88,-9999,-9999,-9999,-9999
201406272215,60.256,-4.368,9404.020262,-15.44,-9999,-110.43,-9999,10.45,0.775,101.885,-9999,-9999,-9999,-9999
201406272230,60.264,-4.425,9451.909971,-15.5,-9999,-110.48,-9999,10.7,0.76,101.89,-9999,-9999,-9999,-9999
201406272245,60.272,-4.481,9435.946928,-15.48,-9999,-109.85,-9999,10.65,0.775,101.885,-9999,-9999,-9999,-9999
201406272300,60.281,-4.537,9260.340692,-15.63,-9999,-111.53,-9999,10.6,0.76,101.9,-9999,-9999,-9999,-9999
201406272315,60.289,-4.593,9531.722286,-15.39,-9999,-110.2,-9999,10.6,0.755,101.905,-9999,-9999,-9999,-9999
201406272330,60.297,-4.651,9659.411938,-15.35,-9999,-109.9,-9999,10.6,0.76,101.9,-9999,-9999,-9999,-9999
201406272345,60.306,-4.71,9563.645859,-15.41,-9999,-110.1,-9999,10.7,0.765,101.895,-9999,-9999,-9999,-9999
201406280000,60.314,-4.768,9499.79794,-15.53,-9999,-110.63,-9999,10.7,0.75,101.9,-9999,-9999,-9999,-9999
201406280015,60.322,-4.826,9978.58195,-15.12,-9999,-108.21,-9999,10.7,0.76,101.905,-9999,-9999,-9999,-9999
201406280030,60.331,-4.885,9691.332418,-15.42,-9999,-109.62,-9999,10.7,0.78,101.9,-9999,-9999,-9999,-9999
201406280045,60.341,-4.941,9419.983691,-15.69,-9999,-112.54,-9999,10.7,0.785,101.895,-9999,-9999,-9999,-9999
201406280100,60.352,-4.997,9404.020262,-15.82,-9999,-113.28,-9999,10.8,0.76,101.91,-9999,-9999,-9999,-9999
201406280115,60.362,-5.053,9547.684169,-15.79,-9999,-112.51,-9999,10.55,0.79,101.9,-9999,-9999,-9999,-9999
201406280130,60.373,-5.11,9388.056639,-15.87,-9999,-112.96,-9999,10.2,0.79,101.89,-9999,-9999,-9999,-9999
201406280145,60.382,-5.163,9771.130236,-15.48,-9999,-110.11,-9999,10.2,0.77,101.9,-9999,-9999,-9999,-9999
201406280200,60.391,-5.211,9675.372275,-15.52,-9999,-110,-9999,10.2,0.79,101.91,-9999,-9999,-9999,-9999
201406280215,60.399,-5.259,9467.872821,-15.72,-9999,-111.81,-9999,9.8,0.79,101.91,-9999,-9999,-9999,-9999
201406280230,60.407,-5.307,9212.444022,-16.15,-9999,-114.6,-9999,10.1,0.77,101.9,-9999,-9999,-9999,-9999
201406280245,60.416,-5.355,8781.295652,-16.47,-9999,-117.68,-9999,10.3,0.79,101.9,-9999,-9999,-9999,-9999
201406280300,60.426,-5.405,9020.839934,-16.58,-9999,-117.98,-9999,10.4,0.78,101.88,-9999,-9999,-9999,-9999
201406280315,60.438,-5.457,9579.607356,-16.22,-9999,-114.38,-9999,10.4,0.775,101.88,-9999,-9999,-9999,-9999
201406280330,60.451,-5.509,9595.568659,-16.11,-9999,-113.51,-9999,10.4,0.76,101.91,-9999,-9999,-9999,-9999
201406280345,60.464,-5.561,9084.711058,-16.41,-9999,-117.22,-9999,10.35,0.755,101.905,-9999,-9999,-9999,-9999
201406280400,60.476,-5.613,8877.118588,-16.68,-9999,-118.7,-9999,10.2,0.75,101.92,-9999,-9999,-9999,-9999
201406280415,60.487,-5.667,8397.934243,-17.18,-9999,-122.47,-9999,9.5,0.805,101.925,-9999,-9999,-9999,-9999
201406280430,60.498,-5.721,8717.409825,-16.71,-9999,-119.19,-9999,9.4,0.82,101.91,-9999,-9999,-9999,-9999
201406280445,60.508,-5.775,8302.076472,-17.17,-9999,-122.31,-9999,9.55,0.78,101.89,-9999,-9999,-9999,-9999
201406280500,60.518,-5.829,8110.340019,-17.38,-9999,-123.78,-9999,10.1,0.77,101.89,-9999,-9999,-9999,-9999
201406280515,60.529,-5.883,8158.276746,-17.14,-9999,-122.22,-9999,10.2,0.735,101.88,-9999,-9999,-9999,-9999
201406280530,60.539,-5.945,8557.681711,-16.65,-9999,-118.84,-9999,10.4,0.73,101.87,-9999,-9999,-9999,-9999
201406280545,60.55,-6.008,8605.602177,-16.52,-9999,-118.22,-9999,10.4,0.725,101.89,-9999,-9999,-9999,-9999
