%TIMESTAMP,Latitude,lontitude,Q,Delta_18O,Delta_18O_std,Delta_D,Delta_D_std,T,RH,P,Pricipitation,Rn,U,WD
201405200630,4.859,-3.999,17.41,-12.81,-9999,-91.37,-9999,26.35,0.827,101.117,-9999,-9999,7.1,53.1
201405200645,4.895,-3.999,17.13,-13.06,-9999,-93.4,-9999,26.3,0.814,101.117,-9999,-9999,5.1,56.4
201405200700,4.932,-3.998,16.99,-13.14,-9999,-94.14,-9999,26.31,0.81,101.126,-9999,-9999,4,57.6
201405200715,4.969,-3.999,16.96,-13.1,-9999,-93.97,-9999,26.31,0.808,101.175,-9999,-9999,4.6,50.6
201405200730,5.007,-4,16.92,-13.08,-9999,-94.12,-9999,26.26,0.808,101.207,-9999,-9999,3.6,52.1
201405200745,5.043,-4,16.95,-13.06,-9999,-94.21,-9999,26.13,0.814,101.228,-9999,-9999,4.9,42.9
201405200800,5.068,-3.999,17,-13.1,-9999,-94.57,-9999,26.14,0.816,101.243,-9999,-9999,4,49.2
201405200815,5.086,-3.998,16.92,-13.24,-9999,-95.28,-9999,26.59,0.793,101.233,-9999,-9999,2.6,66.3
201405200830,5.103,-3.996,16.96,-13.19,-9999,-94.87,-9999,27.09,0.772,101.232,-9999,-9999,1.8,77
201405200845,5.126,-3.992,16.95,-13.17,-9999,-94.91,-9999,27.2,0.768,101.252,-9999,-9999,2.2,81.8
201405200900,5.164,-3.983,16.96,-13.19,-9999,-95.34,-9999,26.81,0.785,101.245,-9999,-9999,2.6,83.6
201405200915,5.202,-3.975,16.93,-13.24,-9999,-95.85,-9999,27.06,0.771,101.244,-9999,-9999,2.3,110.9
