%WMO Code	Latitude	Longitude	Altitude	Date	Begin of Period	End of Period	O18	H2	Precipitation	Air Temperature	Vapour Pressure
8210201	-0.121944444	-67.14916667	74	1976-04-15	1976-04-01	1976-04-30	NaN	NaN	NaN	NaN	NaN
8210201	-0.121944444	-67.14916667	74	1976-05-15	1976-05-01	1976-05-31	NaN	NaN	NaN	NaN	NaN
8210201	-0.121944444	-67.14916667	74	1976-06-15	1976-06-01	1976-06-30	NaN	NaN	NaN	NaN	NaN
8210201	-0.121944444	-67.14916667	74	1976-07-15	1976-07-01	1976-07-31	NaN	NaN	NaN	NaN	NaN
8210201	-0.121944444	-67.14916667	74	1976-08-15	1976-08-01	1976-08-31	NaN	NaN	NaN	NaN	NaN
8210201	-0.121944444	-67.14916667	74	1976-09-15	1976-09-01	1976-09-30	NaN	NaN	NaN	NaN	NaN
8210201	-0.121944444	-67.14916667	74	1976-10-15	1976-10-01	1976-10-31	NaN	NaN	NaN	NaN	NaN
8210201	-0.121944444	-67.14916667	74	1976-11-15	1976-11-01	1976-11-30	NaN	NaN	NaN	NaN	NaN
8210201	-0.121944444	-67.14916667	74	1976-12-15	1976-12-01	1976-12-31	-2.3	-9	226.8	NaN	NaN
8210201	-0.121944444	-67.14916667	74	1977-01-15	1977-01-01	1977-01-31	NaN	NaN	NaN	NaN	NaN
8210201	-0.121944444	-67.14916667	74	1977-02-15	1977-02-01	1977-02-28	NaN	NaN	NaN	NaN	NaN
8210201	-0.121944444	-67.14916667	74	1977-03-15	1977-03-01	1977-03-31	-5.1	-32	163.3	NaN	NaN
8210201	-0.121944444	-67.14916667	74	1977-04-15	1977-04-01	1977-04-30	-5.9	-33	266.2	NaN	NaN
8210201	-0.121944444	-67.14916667	74	1977-05-15	1977-05-01	1977-05-31	-7.4	-44	198.8	NaN	NaN
8210201	-0.121944444	-67.14916667	74	1977-06-15	1977-06-01	1977-06-30	NaN	NaN	NaN	NaN	NaN
8210201	-0.121944444	-67.14916667	74	1977-07-15	1977-07-01	1977-07-31	-2.8	-11	151.7	NaN	NaN
8210201	-0.121944444	-67.14916667	74	1977-08-15	1977-08-01	1977-08-31	-2.2	1	156.9	NaN	NaN
8210201	-0.121944444	-67.14916667	74	1977-09-15	1977-09-01	1977-09-30	NaN	NaN	NaN	NaN	NaN
8210201	-0.121944444	-67.14916667	74	1977-10-15	1977-10-01	1977-10-31	-3.7	-22	130.3	NaN	NaN
8210201	-0.121944444	-67.14916667	74	1977-11-15	1977-11-01	1977-11-30	-1.7	1	344.5	NaN	NaN
8210201	-0.121944444	-67.14916667	74	1977-12-15	1977-12-01	1977-12-31	-3	-7	340.3	NaN	NaN
8210201	-0.121944444	-67.14916667	74	1978-01-15	1978-01-01	1978-01-31	-2.3	-7	185.5	NaN	NaN
8210201	-0.121944444	-67.14916667	74	1978-02-15	1978-02-01	1978-02-28	NaN	NaN	NaN	NaN	NaN
8210201	-0.121944444	-67.14916667	74	1978-03-15	1978-03-01	1978-03-31	NaN	NaN	NaN	NaN	NaN
8210201	-0.121944444	-67.14916667	74	1978-04-15	1978-04-01	1978-04-30	NaN	NaN	NaN	NaN	NaN
8210201	-0.121944444	-67.14916667	74	1978-05-15	1978-05-01	1978-05-31	NaN	NaN	NaN	NaN	NaN
8210201	-0.121944444	-67.14916667	74	1978-06-15	1978-06-01	1978-06-30	NaN	NaN	NaN	NaN	NaN
8210201	-0.121944444	-67.14916667	74	1978-07-15	1978-07-01	1978-07-31	NaN	NaN	NaN	NaN	NaN
8210201	-0.121944444	-67.14916667	74	1978-08-15	1978-08-01	1978-08-31	-3	-9	203.2	NaN	NaN
8210201	-0.121944444	-67.14916667	74	1978-09-15	1978-09-01	1978-09-30	-3.1	-11	332.6	NaN	NaN
8210201	-0.121944444	-67.14916667	74	1978-10-15	1978-10-01	1978-10-31	-1.8	-2	190.1	NaN	NaN
8210201	-0.121944444	-67.14916667	74	1978-11-15	1978-11-01	1978-11-30	-2.9	-13	234.3	NaN	NaN
8210201	-0.121944444	-67.14916667	74	1978-12-15	1978-12-01	1978-12-31	1.1	3	366	NaN	NaN
8210201	-0.121944444	-67.14916667	74	1979-01-15	1979-01-01	1979-01-31	-1.6	-1	203.9	NaN	NaN
8210201	-0.121944444	-67.14916667	74	1979-02-15	1979-02-01	1979-02-28	-1.5	-3	132.5	NaN	NaN
8210201	-0.121944444	-67.14916667	74	1979-03-15	1979-03-01	1979-03-31	-7.8	-49	474.8	NaN	NaN
8210201	-0.121944444	-67.14916667	74	1979-04-15	1979-04-01	1979-04-30	-9.1	-63	375.8	NaN	NaN
8210201	-0.121944444	-67.14916667	74	1979-05-15	1979-05-01	1979-05-31	-9.4	NaN	NaN	NaN	NaN
8210201	-0.121944444	-67.14916667	74	1979-06-15	1979-06-01	1979-06-30	-7.1	NaN	318	NaN	NaN
8210201	-0.121944444	-67.14916667	74	1979-07-15	1979-07-01	1979-07-31	-3.1	NaN	164.9	NaN	NaN
8210201	-0.121944444	-67.14916667	74	1979-08-15	1979-08-01	1979-08-31	-1.4	NaN	NaN	NaN	NaN
8210201	-0.121944444	-67.14916667	74	1979-09-15	1979-09-01	1979-09-30	-1.3	NaN	238	NaN	NaN
8210201	-0.121944444	-67.14916667	74	1979-10-15	1979-10-01	1979-10-31	NaN	NaN	NaN	NaN	NaN
8210201	-0.121944444	-67.14916667	74	1979-11-15	1979-11-01	1979-11-30	-4.4	NaN	141.7	NaN	NaN
8210201	-0.121944444	-67.14916667	74	1979-12-15	1979-12-01	1979-12-31	-3	NaN	225.1	NaN	NaN
8145709	-20.03333333	-68.85	3960	1985-11-15	1985-11-01	1985-11-30	-8.9	-59	14.2	NaN	NaN
8145709	-20.03333333	-68.85	3960	1985-12-15	1985-12-01	1985-12-31	-10.3	-68	38	NaN	NaN
8145709	-20.03333333	-68.85	3960	1986-01-15	1986-01-01	1986-01-31	-7.9	-52	26	NaN	NaN
8145709	-20.03333333	-68.85	3960	1986-02-15	1986-02-01	1986-02-28	-11.7	-79	43.9	NaN	NaN
8145709	-20.03333333	-68.85	3960	1986-03-15	1986-03-01	1986-03-31	-10.4	-74	24.5	NaN	NaN
8444251	-20.98333333	-68.7	4550	1986-02-15	1986-02-01	1986-02-28	-20	-150	23.5	NaN	NaN
8444251	-20.98333333	-68.7	4550	1986-03-15	1986-03-01	1986-03-31	-10.5	-72	19	NaN	NaN
8568200	-36.79744444	-73.03333333	11	1989-01-15	1989-01-01	1989-01-31	NaN	NaN	3.3	16.9	13.49
8568200	-36.79744444	-73.03333333	11	1989-02-15	1989-02-01	1989-02-28	NaN	NaN	3.3	16.4	13.5
8568200	-36.79744444	-73.03333333	11	1989-03-15	1989-03-01	1989-03-31	-2.5	-28	28	13.5	11.77
8568200	-36.79744444	-73.03333333	11	1989-04-15	1989-04-01	1989-04-30	-1.3	9	3	11.9	10.41
8568200	-36.79744444	-73.03333333	11	1989-05-15	1989-05-01	1989-05-31	-2	-24	37	11.2	10.6
8568200	-36.79744444	-73.03333333	11	1989-06-15	1989-06-01	1989-06-30	NaN	NaN	259.8	10.2	10.75
8568200	-36.79744444	-73.03333333	11	1989-07-15	1989-07-01	1989-07-31	-6.6	-40	224	9.1	9.17
8568200	-36.79744444	-73.03333333	11	1989-08-15	1989-08-01	1989-08-31	-2	-15	176	9	9.27
8568200	-36.79744444	-73.03333333	11	1989-09-15	1989-09-01	1989-09-30	NaN	NaN	35.4	9.9	9.07
8568200	-36.79744444	-73.03333333	11	1989-10-15	1989-10-01	1989-10-31	-1.2	-4	33	11.8	10.11
8568200	-36.79744444	-73.03333333	11	1989-11-15	1989-11-01	1989-11-30	NaN	NaN	4.9	14.2	11.18
8568200	-36.79744444	-73.03333333	11	1989-12-15	1989-12-01	1989-12-31	0.1	5	88	16.5	13.59
8568200	-36.79744444	-73.03333333	11	1990-01-15	1990-01-01	1990-01-31	NaN	NaN	6.4	16.5	12.08
8568200	-36.79744444	-73.03333333	11	1990-02-15	1990-02-01	1990-02-28	NaN	NaN	32.7	15.7	13.44
8568200	-36.79744444	-73.03333333	11	1990-03-15	1990-03-01	1990-03-31	-3.8	-19	127	13.5	11.66
8568200	-36.79744444	-73.03333333	11	1990-04-15	1990-04-01	1990-04-30	-2.1	-15	50	12.2	10.9
8568200	-36.79744444	-73.03333333	11	1990-05-15	1990-05-01	1990-05-31	-5.9	-25	97	10.4	10.39
8568200	-36.79744444	-73.03333333	11	1990-06-15	1990-06-01	1990-06-30	-2.8	-16	105	8.7	9.53
8568200	-36.79744444	-73.03333333	11	1990-07-15	1990-07-01	1990-07-31	-4.5	-30	104	9.2	10.24
8568200	-36.79744444	-73.03333333	11	1990-08-15	1990-08-01	1990-08-31	-3.4	-20	139	9.6	10.48
8568200	-36.79744444	-73.03333333	11	1990-09-15	1990-09-01	1990-09-30	-3.8	-36	114	10.4	11.15
8568200	-36.79744444	-73.03333333	11	1990-10-15	1990-10-01	1990-10-31	-6.9	-38	51	11.1	11.19
8568200	-36.79744444	-73.03333333	11	1990-11-15	1990-11-01	1990-11-30	NaN	NaN	27.2	13	11.54
8568200	-36.79744444	-73.03333333	11	1990-12-15	1990-12-01	1990-12-31	NaN	NaN	5	15.2	12.96
8568200	-36.79744444	-73.03333333	11	1991-01-15	1991-01-01	1991-01-31	NaN	NaN	8	16.1	13.67
8568200	-36.79744444	-73.03333333	11	1991-02-15	1991-02-01	1991-02-28	NaN	NaN	3.1	15.6	13.24
8568200	-36.79744444	-73.03333333	11	1991-03-15	1991-03-01	1991-03-31	3.4	9	9	14.2	13.29
8568200	-36.79744444	-73.03333333	11	1991-04-15	1991-04-01	1991-04-30	NaN	NaN	115.5	13.1	13.22
8568200	-36.79744444	-73.03333333	11	1991-05-15	1991-05-01	1991-05-31	NaN	NaN	267.3	11.1	11.63
8568200	-36.79744444	-73.03333333	11	1991-06-15	1991-06-01	1991-06-30	NaN	NaN	142.8	9.5	10.26
8568200	-36.79744444	-73.03333333	11	1991-07-15	1991-07-01	1991-07-31	NaN	NaN	234.2	9.2	9.82
8568200	-36.79744444	-73.03333333	11	1991-08-15	1991-08-01	1991-08-31	-4.8	-23	88	8.7	9.27
8568200	-36.79744444	-73.03333333	11	1991-09-15	1991-09-01	1991-09-30	NaN	NaN	62.4	10.5	10.37
8568200	-36.79744444	-73.03333333	11	1991-10-15	1991-10-01	1991-10-31	1.4	-5	64	11.2	10.2
8568200	-36.79744444	-73.03333333	11	1991-11-15	1991-11-01	1991-11-30	NaN	NaN	47	13.8	12.1
8568200	-36.79744444	-73.03333333	11	1991-12-15	1991-12-01	1991-12-31	-3.7	-33	97	15.2	12.62
8586400	-45.35	-72.07	310	1988-01-15	1988-01-01	1988-01-31	NaN	NaN	39.1	13.2	8.96
8586400	-45.35	-72.07	310	1988-02-15	1988-02-01	1988-02-29	NaN	NaN	10.2	15	9.33
8586400	-45.35	-72.07	310	1988-03-15	1988-03-01	1988-03-31	NaN	NaN	108.2	11.1	8.46
8586400	-45.35	-72.07	310	1988-04-15	1988-04-01	1988-04-30	NaN	NaN	62.9	8.1	7.92
8586400	-45.35	-72.07	310	1988-05-15	1988-05-01	1988-05-31	NaN	NaN	37.4	3.9	6.09
8586400	-45.35	-72.07	310	1988-06-15	1988-06-01	1988-06-30	NaN	NaN	262.6	3.8	6.15
8586400	-45.35	-72.07	310	1988-07-15	1988-07-01	1988-07-31	NaN	NaN	22.6	1.2	5.07
8586400	-45.35	-72.07	310	1988-08-15	1988-08-01	1988-08-31	NaN	NaN	95.3	3.2	5.66
8586400	-45.35	-72.07	310	1988-09-15	1988-09-01	1988-09-30	NaN	NaN	16	6.5	6.26
8586400	-45.35	-72.07	310	1988-10-15	1988-10-01	1988-10-31	-15.8	-107	65	7.6	6.37
8586400	-45.35	-72.07	310	1988-11-15	1988-11-01	1988-11-30	NaN	NaN	36	11.2	7.81
8586400	-45.35	-72.07	310	1988-12-15	1988-12-01	1988-12-31	-13	-77	83	11.6	8.34
8586400	-45.35	-72.07	310	1989-01-15	1989-01-01	1989-01-31	-9.1	-72	52	13.8	9.31
8586400	-45.35	-72.07	310	1989-02-15	1989-02-01	1989-02-28	-7	-61	26	13.4	9.23
8586400	-45.35	-72.07	310	1989-03-15	1989-03-01	1989-03-31	-3.9	-40	9	11	8.93
8586400	-45.35	-72.07	310	1989-04-15	1989-04-01	1989-04-30	-6.4	-63	165	8.1	7.74
8586400	-45.35	-72.07	310	1989-05-15	1989-05-01	1989-05-31	-12.8	-102	29	5.9	6.91
8586400	-45.35	-72.07	310	1989-06-15	1989-06-01	1989-06-30	-12.8	-100	137	3.2	6.15
8586400	-45.35	-72.07	310	1989-07-15	1989-07-01	1989-07-31	NaN	NaN	72	1.8	5.64
8586400	-45.35	-72.07	310	1989-08-15	1989-08-01	1989-08-31	-15	-105	156	2.4	5.76
8586400	-45.35	-72.07	310	1989-09-15	1989-09-01	1989-09-30	-11.4	-78	13	5.8	6.15
8586400	-45.35	-72.07	310	1989-10-15	1989-10-01	1989-10-31	-8.8	-61	17	9.6	7.34
8586400	-45.35	-72.07	310	1989-11-15	1989-11-01	1989-11-30	-8	-56	20	12.3	9.02
8586400	-45.35	-72.07	310	1989-12-15	1989-12-01	1989-12-31	-9.7	-67	184	11.9	9.62
8586400	-45.35	-72.07	310	1990-01-15	1990-01-01	1990-01-31	-10.5	-81	46	12.3	9.16
8586400	-45.35	-72.07	310	1990-02-15	1990-02-01	1990-02-28	-5.3	-28	23	15.1	11.33
8586400	-45.35	-72.07	310	1990-03-15	1990-03-01	1990-03-31	-13.6	-99	70	11.4	9.31
8586400	-45.35	-72.07	310	1990-04-15	1990-04-01	1990-04-30	-15	-108	67	6.5	7.1
8586400	-45.35	-72.07	310	1990-05-15	1990-05-01	1990-05-31	-15.2	-99	244	5.4	7.33
8586400	-45.35	-72.07	310	1990-06-15	1990-06-01	1990-06-30	-15	-93	183	4.7	7.01
8586400	-45.35	-72.07	310	1990-07-15	1990-07-01	1990-07-31	-9.4	-75	101	3.9	6.57
8586400	-45.35	-72.07	310	1990-08-15	1990-08-01	1990-08-31	-13	-99	151	4	6.24
8586400	-45.35	-72.07	310	1990-09-15	1990-09-01	1990-09-30	-11.7	-92	98	5.9	6.66
8586400	-45.35	-72.07	310	1990-10-15	1990-10-01	1990-10-31	-9.8	-81	57	8.6	7.53
8586400	-45.35	-72.07	310	1990-11-15	1990-11-01	1990-11-30	-11.3	-88	52	9.5	7.56
8586400	-45.35	-72.07	310	1990-12-15	1990-12-01	1990-12-31	-9.2	-77	38	12.1	9.04
8586400	-45.35	-72.07	310	1991-01-15	1991-01-01	1991-01-31	-9.8	-72	43	13.2	9.92
8586400	-45.35	-72.07	310	1991-02-15	1991-02-01	1991-02-28	-8.1	-63	61	13.1	9.96
8586400	-45.35	-72.07	310	1991-03-15	1991-03-01	1991-03-31	-9.1	-64	61	10.5	8.89
8586400	-45.35	-72.07	310	1991-04-15	1991-04-01	1991-04-30	-11.4	-79	86	7.9	7.89
8586400	-45.35	-72.07	310	1991-05-15	1991-05-01	1991-05-31	-12.5	-89	143	4.1	6.96
8586400	-45.35	-72.07	310	1991-06-15	1991-06-01	1991-06-30	-14	-103	60	2.7	6.26
8586400	-45.35	-72.07	310	1991-07-15	1991-07-01	1991-07-31	-13.8	-98	142	0.4	5.33
8586400	-45.35	-72.07	310	1991-08-15	1991-08-01	1991-08-31	-12.4	-94	107	2.4	5.52
8586400	-45.35	-72.07	310	1991-09-15	1991-09-01	1991-09-30	-15.2	-115	125	5.8	6.92
8586400	-45.35	-72.07	310	1991-10-15	1991-10-01	1991-10-31	-11	-88	52	7.9	6.79
8586400	-45.35	-72.07	310	1991-11-15	1991-11-01	1991-11-30	-7.8	-69	59	10.6	8.61
8586400	-45.35	-72.07	310	1991-12-15	1991-12-01	1991-12-31	-8.9	-64	83	9.9	8.99
8586400	-45.35	-72.07	310	1992-01-15	1992-01-01	1992-01-31	-8.6	-58	15	15.1	11.51
8586400	-45.35	-72.07	310	1992-02-15	1992-02-01	1992-02-29	-8.1	-63	30	12.6	10.56
8586400	-45.35	-72.07	310	1992-03-15	1992-03-01	1992-03-31	-10.23	-70	57	11.9	10.46
8586400	-45.35	-72.07	310	1992-04-15	1992-04-01	1992-04-30	-11.6	-84	65	8.2	8.96
8586400	-45.35	-72.07	310	1992-05-15	1992-05-01	1992-05-31	-12.65	-93	87	3.6	4.32
8586400	-45.35	-72.07	310	1992-06-15	1992-06-01	1992-06-30	-12.9	-92	111	1.4	6.06
8586400	-45.35	-72.07	310	1992-07-15	1992-07-01	1992-07-31	-12.27	-90	33	0.2	5.37
8586400	-45.35	-72.07	310	1992-08-15	1992-08-01	1992-08-31	-12.1	-88	60	5	6.89
8586400	-45.35	-72.07	310	1992-09-15	1992-09-01	1992-09-30	-11.91	-88	77	5.7	7.06
8586400	-45.35	-72.07	310	1992-10-15	1992-10-01	1992-10-31	NaN	NaN	167	6.8	7.45
8586400	-45.35	-72.07	310	1992-11-15	1992-11-01	1992-11-30	-4.78	-44	40	12	9.68
8586400	-45.35	-72.07	310	1992-12-15	1992-12-01	1992-12-31	-9.2	-70	81	11.4	9.44
8586400	-45.35	-72.07	310	1993-01-15	1993-01-01	1993-01-31	-8.84	-67	43	12.4	10.04
8586400	-45.35	-72.07	310	1993-02-15	1993-02-01	1993-02-28	-9.75	-71	27	14	11.3
8586400	-45.35	-72.07	310	1993-03-15	1993-03-01	1993-03-31	-7.51	-56	127	11.7	10.36
8586400	-45.35	-72.07	310	1993-04-15	1993-04-01	1993-04-30	-10.82	-81	86	7.3	8.12
8586400	-45.35	-72.07	310	1993-05-15	1993-05-01	1993-05-31	-13.06	-97	125	4	7.08
8586400	-45.35	-72.07	310	1993-06-15	1993-06-01	1993-06-30	-11.9	-83	152	1.2	6.11
8586400	-45.35	-72.07	310	1993-07-15	1993-07-01	1993-07-31	-13.2	-99	76	2.6	6.24
8586400	-45.35	-72.07	310	1993-08-15	1993-08-01	1993-08-31	-12.45	-92	114	5.7	7.42
8586400	-45.35	-72.07	310	1993-09-15	1993-09-01	1993-09-30	-12.5	-92	28	7	7.05
8586400	-45.35	-72.07	310	1993-10-15	1993-10-01	1993-10-31	-10.38	-77	25	9.9	7.85
8586400	-45.35	-72.07	310	1993-11-15	1993-11-01	1993-11-30	-8.98	-66	45	10.2	8.34
8586400	-45.35	-72.07	310	1993-12-15	1993-12-01	1993-12-31	-7.63	-56	59	12.2	9.86
8586400	-45.35	-72.07	310	1994-01-15	1994-01-01	1994-01-31	-8.63	-64	99	14.2	10.75
8586400	-45.35	-72.07	310	1994-02-15	1994-02-01	1994-02-28	-8.53	-65	66	13	10.24
8586400	-45.35	-72.07	310	1994-03-15	1994-03-01	1994-03-31	-7.45	-53	19	12.3	10.4
8586400	-45.35	-72.07	310	1994-04-15	1994-04-01	1994-04-30	-10.8	-79	106	7.6	8.39
8586400	-45.35	-72.07	310	1994-05-15	1994-05-01	1994-05-31	-9.83	-69	236	5.2	7.73
8586400	-45.35	-72.07	310	1994-06-15	1994-06-01	1994-06-30	-9.95	-72	166	3.8	7.14
8586400	-45.35	-72.07	310	1994-07-15	1994-07-01	1994-07-31	-13.52	-102	134	1.2	5.95
8586400	-45.35	-72.07	310	1994-08-15	1994-08-01	1994-08-31	-15.7	-120	119	3.9	5.84
8586400	-45.35	-72.07	310	1994-09-15	1994-09-01	1994-09-30	-12.65	-97	125	5.2	6.81
8586400	-45.35	-72.07	310	1994-10-15	1994-10-01	1994-10-31	-9.19	-68	24	8.2	7.29
8586400	-45.35	-72.07	310	1994-11-15	1994-11-01	1994-11-30	-10.85	-80	62	10.5	8.68
8586400	-45.35	-72.07	310	1994-12-15	1994-12-01	1994-12-31	-7.97	-60	38	12.8	10.01
8586400	-45.35	-72.07	310	1995-01-15	1995-01-01	1995-01-31	-4.65	-40	26	13.1	9.65
8586400	-45.35	-72.07	310	1995-02-15	1995-02-01	1995-02-28	-8.59	-64	60	4.7	5.73
8586400	-45.35	-72.07	310	1995-03-15	1995-03-01	1995-03-31	-14.15	-109	116	10.6	9.25
8586400	-45.35	-72.07	310	1995-04-15	1995-04-01	1995-04-30	-10.97	-79	92	8.6	9.09
8586400	-45.35	-72.07	310	1995-05-15	1995-05-01	1995-05-31	-10.13	-72	155	5.5	7.59
8586400	-45.35	-72.07	310	1995-06-15	1995-06-01	1995-06-30	-11.52	-84	136	1.4	5.68
8586400	-45.35	-72.07	310	1995-07-15	1995-07-01	1995-07-31	NaN	NaN	209.5	0.6	5.4
8586400	-45.35	-72.07	310	1995-08-15	1995-08-01	1995-08-31	-16.49	-129	67	2.5	5.97
8586400	-45.35	-72.07	310	1995-09-15	1995-09-01	1995-09-30	-10.17	-81	35	5.8	6.74
8586400	-45.35	-72.07	310	1995-10-15	1995-10-01	1995-10-31	-9.5	-76	53	8.6	7.86
8586400	-45.35	-72.07	310	1995-11-15	1995-11-01	1995-11-30	-8.1	-64	24	11.1	8.51
8586400	-45.35	-72.07	310	1995-12-15	1995-12-01	1995-12-31	-6.56	-48	17	15.1	11.22
8586400	-45.35	-72.07	310	1996-01-15	1996-01-01	1996-01-31	-10.87	-77	13	12.6	9.59
8586400	-45.35	-72.07	310	1996-02-15	1996-02-01	1996-02-29	-7.49	-64	86	11.9	9.94
8586400	-45.35	-72.07	310	1996-03-15	1996-03-01	1996-03-31	-8.5	-65	109	11.1	9.78
8586400	-45.35	-72.07	310	1996-04-15	1996-04-01	1996-04-30	-9.97	-81	178	7.5	8.4
8586400	-45.35	-72.07	310	1996-05-15	1996-05-01	1996-05-31	-8.39	-68	124	7.3	8.49
8586400	-45.35	-72.07	310	1996-06-15	1996-06-01	1996-06-30	-8.93	-81	77	1.6	5.9
8586400	-45.35	-72.07	310	1996-07-15	1996-07-01	1996-07-31	-10.8	-85	84	3.2	6.66
8586400	-45.35	-72.07	310	1996-08-15	1996-08-01	1996-08-31	-15.75	-124	300	3.9	6.68
8586400	-45.35	-72.07	310	1996-09-15	1996-09-01	1996-09-30	-15.7	-122	39	7.4	7.14
8586400	-45.35	-72.07	310	1996-10-15	1996-10-01	1996-10-31	-15.35	-119	55	8.8	7.4
8586400	-45.35	-72.07	310	1996-11-15	1996-11-01	1996-11-30	-13.55	-105	93	9.7	7.99
8586400	-45.35	-72.07	310	1996-12-15	1996-12-01	1996-12-31	-6.44	-52	47	12.3	8.83
8586400	-45.35	-72.07	310	1997-01-15	1997-01-01	1997-01-31	-8.02	-65.1	59	12.9	9.28
8586400	-45.35	-72.07	310	1997-02-15	1997-02-01	1997-02-28	-7.81	-62.5	32	16.1	11.72
8586400	-45.35	-72.07	310	1997-03-15	1997-03-01	1997-03-31	-9.9	-78.3	41	11.4	8.68
8586400	-45.35	-72.07	310	1997-04-15	1997-04-01	1997-04-30	-14.7	-108.9	179	9.4	8.61
8586400	-45.35	-72.07	310	1997-05-15	1997-05-01	1997-05-31	-13.57	-100.3	33	7.9	8.56
8586400	-45.35	-72.07	310	1997-06-15	1997-06-01	1997-06-30	-18.89	-139.5	123	4.4	6.97
8586400	-45.35	-72.07	310	1997-07-15	1997-07-01	1997-07-31	-12.61	-94.7	220	6.2	8
8586400	-45.35	-72.07	310	1997-08-15	1997-08-01	1997-08-31	-13.36	-100.6	217	5.8	6.98
8586400	-45.35	-72.07	310	1997-09-15	1997-09-01	1997-09-30	-13.19	-100.8	36	5.3	6.86
8586400	-45.35	-72.07	310	1997-10-15	1997-10-01	1997-10-31	-14.43	-114.5	111	9.2	8.62
8586400	-45.35	-72.07	310	1997-11-15	1997-11-01	1997-11-30	-10.78	-80.2	42	10.8	9.55
8586400	-45.35	-72.07	310	1997-12-15	1997-12-01	1997-12-31	-11.85	-88.4	27	13.1	10.21
8586400	-45.35	-72.07	310	1998-01-15	1998-01-01	1998-01-31	-11.05	-81.4	85	12.9	10.8
8586400	-45.35	-72.07	310	1998-02-15	1998-02-01	1998-02-28	NaN	NaN	2	16.1	12.8
8586400	-45.35	-72.07	310	1998-03-15	1998-03-01	1998-03-31	-9.25	-70.5	70	11.5	10.09
8586400	-45.35	-72.07	310	1998-04-15	1998-04-01	1998-04-30	-9.32	-72.1	18	9.4	10.1
8586400	-45.35	-72.07	310	1998-05-15	1998-05-01	1998-05-31	-9.8	-74.5	79	8.1	9.3
8586400	-45.35	-72.07	310	1998-06-15	1998-06-01	1998-06-30	-11.28	-85.1	50	4.4	6.36
8586400	-45.35	-72.07	310	1998-07-15	1998-07-01	1998-07-31	-12.82	-96.5	304	6.2	6.83
8586400	-45.35	-72.07	310	1998-08-15	1998-08-01	1998-08-31	-12	-89.2	29	5.8	5.63
8586400	-45.35	-72.07	310	1998-09-15	1998-09-01	1998-09-30	-17.54	-134.6	14	5.3	7.84
8586400	-45.35	-72.07	310	1998-10-15	1998-10-01	1998-10-31	-9.16	-73.2	75	9.2	8.96
8586400	-45.35	-72.07	310	1998-11-15	1998-11-01	1998-11-30	-8.14	-65.6	41	12.6	11.68
8586400	-45.35	-72.07	310	1998-12-15	1998-12-01	1998-12-31	NaN	NaN	100	13.1	10
8586400	-45.35	-72.07	310	1999-01-01	1999-01-01	1999-01-31	NaN	NaN	42	15.4	11.6
8586400	-45.35	-72.07	310	1999-02-01	1999-02-01	1999-02-28	NaN	NaN	68	13.5	10.9
8586400	-45.35	-72.07	310	1999-03-01	1999-03-01	1999-03-31	NaN	NaN	51	10.5	9
8586400	-45.35	-72.07	310	1999-04-01	1999-04-01	1999-04-30	NaN	NaN	45	7.5	7.7
8586400	-45.35	-72.07	310	1999-05-01	1999-05-01	1999-05-31	NaN	NaN	63.8	5.4	7.45
8586400	-45.35	-72.07	310	1999-06-01	1999-06-01	1999-06-30	NaN	NaN	184	0.9	5.8
8586400	-45.35	-72.07	310	1999-07-01	1999-07-01	1999-07-31	NaN	NaN	128	2.1	5.8
8586400	-45.35	-72.07	310	1999-08-01	1999-08-01	1999-08-31	NaN	NaN	89	4.6	6.8
8586400	-45.35	-72.07	310	1999-09-01	1999-09-01	1999-09-30	NaN	NaN	73	6.1	7.1
8586400	-45.35	-72.07	310	1999-10-01	1999-10-01	1999-10-31	NaN	NaN	39.7	10.1	9.65
8586400	-45.35	-72.07	310	1999-11-01	1999-11-01	1999-11-30	NaN	NaN	37.4	12	9.68
8586400	-45.35	-72.07	310	1999-12-01	1999-12-01	1999-12-31	NaN	NaN	42	12.5	8.6
8444252	-20.91666667	-69.05	2460	1986-02-15	1986-02-01	1986-02-28	-2.7	-19	4	NaN	NaN
8444252	-20.91666667	-69.05	2460	1986-03-15	1986-03-01	1986-03-31	-14.6	-102	11	NaN	NaN
8145704	-19.54333333	-68.60416667	3790	1985-11-15	1985-11-01	1985-11-30	-15	-109	39.5	NaN	NaN
8145704	-19.54333333	-68.60416667	3790	1985-12-15	1985-12-01	1985-12-31	-9.5	-61	33.5	NaN	NaN
8145704	-19.54333333	-68.60416667	3790	1986-01-15	1986-01-01	1986-01-31	-12.5	-90	33	NaN	NaN
8145704	-19.54333333	-68.60416667	3790	1986-02-15	1986-02-01	1986-02-28	-14.1	-103	20	NaN	NaN
8145704	-19.54333333	-68.60416667	3790	1986-03-15	1986-03-01	1986-03-31	-19	-139	35	NaN	NaN
8145706	-19.82	-68.9	4100	1985-11-15	1985-11-01	1985-11-30	-8.8	-60	7.7	NaN	NaN
8145706	-19.82	-68.9	4100	1985-12-15	1985-12-01	1985-12-31	-10.2	-79	12.2	NaN	NaN
8145706	-19.82	-68.9	4100	1986-01-15	1986-01-01	1986-01-31	-8.5	-52	33.6	NaN	NaN
8145706	-19.82	-68.9	4100	1986-02-15	1986-02-01	1986-02-28	-9.5	-65	7.4	NaN	NaN
8145706	-19.82	-68.9	4100	1986-03-15	1986-03-01	1986-03-31	-12.4	-92	16.7	NaN	NaN
